name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,78.16,74.38,74.0,9294500.0,78.16,3900,78.17,1500,5.08,81.13,73.19,9294500,728320000.0,41.32,10.67,17.58,87.28,89.26,59.5,1.0
锡华科技,sh603248,22.76,22.39,22.39,10869100.0,22.75,11600,22.76,22100,1.65,22.97,22.22,10869100,247000000.0,15.68,3.35,15.77,104.7,24.63,20.15,0.79
天溯计量,sz301449,85.02,86.99,85.52,3988200.0,85.02,9800,85.04,1100,-2.26,87.51,83.82,3988200,339770000.0,28.66,4.24,11.83,55.45,104.39,69.59,0.74
美埃科技,sh688376,60.3,62.08,61.55,381313500.0,60.21,600,60.3,6800,-2.87,62.57,59.94,381313500,231020000.0,2.82,4.24,81.54,81.54,74.5,49.66,0.83
同飞股份,sz300990,89.16,90.25,90.51,5344600.0,89.16,100,89.17,2200,-1.21,91.55,88.28,5344600,478340000.0,6.93,3.62,68.76,152.09,108.3,72.2,0.67
中光防雷,sz300414,18.0,17.25,16.55,71537500.0,18.0,21200,18.01,76600,4.35,18.1,16.42,71537500,1235020000.0,22.82,9.74,56.44,58.68,20.7,13.8,1.33
苏州天脉,sz301626,183.31,187.01,187.9,1321200.0,183.31,200,183.4,200,-1.98,190.0,182.31,1321200,245680000.0,2.51,4.11,96.46,212.05,224.41,149.61,0.94
*ST名家,sz300506,4.13,4.19,4.17,9846700.0,4.13,53000,4.14,129200,-1.43,4.2,4.11,9846700,40700000.0,1.34,2.15,30.34,58.88,5.03,3.35,1.03
森赫股份,sz301056,15.41,15.61,15.54,10522400.0,15.4,12200,15.41,40600,-1.28,15.7,14.92,10522400,161610000.0,5.98,5.0,27.12,41.11,18.73,12.49,0.81
宏达电子,sz300726,52.85,51.06,50.97,24218200.0,52.84,12100,52.85,9300,3.51,53.4,50.65,24218200,1268610000.0,11.29,5.39,113.33,217.66,61.27,40.85,1.25
