name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,73.58,80.25,76.02,10079500.0,73.58,8700,73.59,6500,-8.31,76.99,73.0,10079500,749720000.0,44.81,4.97,16.55,82.17,96.3,64.2,0.79
锡华科技,sh603248,22.29,21.97,21.98,10921700.0,22.28,112800,22.29,18600,1.46,22.29,21.57,10921700,240270000.0,15.76,3.28,15.45,102.53,24.17,19.77,0.45
天溯计量,sz301449,82.5,84.43,81.43,4653500.0,82.5,14500,82.51,12300,-2.29,83.28,80.48,4653500,381280000.0,33.45,3.32,11.48,53.8,101.32,67.54,0.56
美埃科技,sh688376,62.65,57.82,58.5,497252900.0,62.65,400,62.66,300,8.35,63.28,58.0,497252900,305640000.0,3.68,9.13,84.72,84.72,69.38,46.26,0.79
同飞股份,sz300990,90.29,90.15,89.73,5758000.0,90.29,2600,90.3,2700,0.16,91.2,87.88,5758000,516630000.0,7.47,3.68,69.63,154.02,108.18,72.12,0.6
中光防雷,sz300414,16.2,14.95,15.24,64088700.0,16.19,57700,16.2,393900,8.36,16.49,14.8,64088700,998700000.0,20.44,11.3,50.79,52.82,17.94,11.96,1.13
苏州天脉,sz301626,185.5,186.3,186.3,1775400.0,185.42,100,185.5,18400,-0.43,188.86,183.96,1775400,330040000.0,3.37,2.63,97.61,214.59,223.56,149.04,1.29
*ST名家,sz300506,4.24,4.2,4.41,11512400.0,4.23,15900,4.24,27400,0.95,4.41,4.2,11512400,49040000.0,1.57,5.0,31.15,60.45,5.04,3.36,0.91
森赫股份,sz301056,15.13,16.8,16.34,15061000.0,15.12,70400,15.13,400,-9.94,16.8,14.49,15061000,226730000.0,8.56,13.75,26.63,40.36,20.16,13.44,1.23
宏达电子,sz300726,51.4,50.91,51.72,19233500.0,51.4,59400,51.42,1100,0.96,52.16,50.4,19233500,988150000.0,8.97,3.46,110.22,211.69,61.09,40.73,0.87
宏源药业,sz301246,25.23,25.0,25.62,46517400.0,25.23,31500,25.24,800,0.92,26.3,23.62,46517400,1159710000.0,29.07,10.72,40.38,100.92,30.0,20.0,0.97
华盛锂电,sh688353,122.29,113.7,117.0,1494159300.0,122.28,1300,122.29,7700,7.55,125.0,113.28,1494159300,1779750000.0,12.55,10.31,145.61,195.05,136.44,90.96,0.91
鼎泰高科,sz301377,142.91,139.1,142.0,7702000.0,142.9,3200,142.91,4200,2.74,144.99,136.01,7702000,1083710000.0,10.84,6.46,101.5,585.93,166.92,111.28,0.83
腾景科技,sh688195,174.95,169.55,168.1,682352800.0,174.95,1500,174.98,800,3.18,178.85,166.1,682352800,1189160000.0,5.28,7.52,226.3,226.3,203.46,135.64,0.85
珂玛科技,sz301611,86.75,85.73,86.54,18284000.0,86.75,300,86.78,53100,1.19,93.33,84.92,18284000,1627190000.0,12.47,9.81,127.16,378.23,102.88,68.58,0.88
新诺威,sz300765,37.45,36.07,35.41,21448100.0,37.45,6600,37.46,3400,3.83,38.63,34.6,21448100,796490000.0,1.53,11.17,526.02,526.02,43.28,28.86,1.65
安达智能,sh688125,134.0,135.05,134.89,167934200.0,134.0,1400,134.2,300,-0.78,140.96,133.07,167934200,227930000.0,2.06,5.84,109.46,110.05,162.06,108.04,0.85
杰华特,sh688141,45.55,43.43,43.51,1606586600.0,45.53,4300,45.55,15700,4.88,45.88,43.51,1606586600,716940000.0,3.57,5.46,205.12,205.12,52.12,34.74,0.85
铜冠铜箔,sz301217,35.38,34.28,34.72,33175300.0,35.38,11300,35.39,20500,3.21,35.48,34.13,33175300,1159130000.0,4.0,3.94,293.31,293.31,41.14,27.42,1.03
海科新源,sz301292,68.5,64.41,66.21,31890800.0,68.5,11500,68.51,900,6.35,70.8,65.65,31890800,2185670000.0,37.49,8.0,58.27,152.62,77.29,51.53,1.09
奕东电子,sz301123,74.0,73.56,75.41,22362300.0,73.99,24600,74.0,2700,0.6,77.88,73.18,22362300,1678710000.0,9.57,6.39,172.86,173.63,88.27,58.85,0.75
安通控股,sh600179,5.2,5.52,5.4,224950700.0,5.2,507600,5.21,1327100,-5.8,5.44,5.14,224950700,1175590000.0,5.82,5.43,200.84,220.04,6.07,4.97,0.62
