name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,69.53,67.86,68.0,1975900.0,69.53,3200,69.54,2400,2.46,69.99,68.0,1975900,136820000.0,8.78,2.93,15.64,77.64,81.43,54.29,0.98
锡华科技,sh603248,22.97,22.57,22.7,4316400.0,22.96,24100,22.97,700,1.77,23.08,22.62,4316400,98670000.0,6.23,2.04,15.92,105.66,24.83,20.31,1.28
天溯计量,sz301449,78.88,78.35,78.86,781800.0,78.88,2200,78.89,8800,0.68,79.19,78.42,781800,61680000.0,5.62,0.98,10.97,51.44,94.02,62.68,0.93
美埃科技,sh688376,67.28,63.48,65.0,326867000.0,67.28,6000,67.29,3500,5.99,67.8,63.93,326867000,216330000.0,2.42,6.1,91.0,91.0,76.18,50.78,1.04
同飞股份,sz300990,82.94,81.4,83.42,1820500.0,82.9,700,82.94,1900,1.89,84.0,82.38,1820500,151510000.0,2.36,1.99,63.97,141.48,97.68,65.12,0.7
中光防雷,sz300414,15.76,15.63,16.01,16331800.0,15.75,65800,15.76,69800,0.83,16.1,15.66,16331800,258160000.0,5.21,2.82,49.41,51.38,18.76,12.5,1.19
苏州天脉,sz301626,175.8,175.5,177.26,1148300.0,175.8,7800,175.81,200,0.17,179.0,173.79,1148300,202180000.0,2.18,2.97,92.5,203.37,210.6,140.4,0.77
ST名家汇,sz300506,4.82,4.93,4.93,10636000.0,4.82,45600,4.84,12500,-2.23,4.98,4.8,10636000,51680000.0,1.45,3.65,35.41,68.71,5.92,3.94,1.12
森赫股份,sz301056,17.02,17.03,17.23,4507100.0,17.02,4800,17.03,1000,-0.06,17.61,16.92,4507100,77480000.0,2.56,4.05,29.95,45.41,20.44,13.62,0.61
宏达电子,sz300726,48.98,48.24,49.03,5808200.0,48.98,16300,48.99,10600,1.53,49.55,48.58,5808200,285130000.0,2.71,2.01,105.03,201.72,57.89,38.59,0.78
宏源药业,sz301246,21.94,21.95,22.19,9922300.0,21.93,17100,21.94,2400,-0.05,22.5,21.84,9922300,218910000.0,6.2,3.01,35.11,87.76,26.34,17.56,1.34
华盛锂电,sh688353,102.98,104.21,104.89,523129300.0,102.97,2200,102.98,2700,-1.18,105.77,102.3,523129300,541340000.0,3.28,3.33,164.25,164.25,125.05,83.37,1.03
鼎泰高科,sz301377,174.14,166.06,168.88,4615200.0,174.12,200,174.15,800,4.87,179.55,167.5,4615200,806270000.0,6.5,7.26,123.68,713.97,199.27,132.85,1.3
腾景科技,sh688195,243.5,221.01,231.0,1094722500.0,243.49,1800,243.5,300,10.18,256.32,224.01,1094722500,2662040000.0,8.46,14.62,314.97,314.97,265.21,176.81,1.0
珂玛科技,sz301611,127.5,124.61,127.4,10119000.0,127.5,15500,127.52,500,2.32,130.5,122.58,10119000,1278210000.0,6.9,6.36,186.89,555.9,149.53,99.69,0.95
新诺威,sz300765,34.95,34.0,34.64,10718100.0,34.95,3000,34.96,100,2.79,36.65,34.61,10718100,381270000.0,0.76,6.0,490.91,490.91,40.8,27.2,0.79
安达智能,sh688125,193.67,179.44,183.03,118083800.0,193.0,3700,193.67,1000,7.93,198.0,180.35,118083800,223030000.0,1.45,9.84,158.21,159.05,215.33,143.55,1.76
杰华特,sh688141,51.3,49.7,50.69,871870500.0,51.3,2600,51.31,1000,3.22,52.29,49.55,871870500,445730000.0,1.94,5.51,231.01,231.01,59.64,39.76,0.79
铜冠铜箔,sz301217,30.74,29.96,30.52,10282600.0,30.74,4100,30.75,192100,2.6,31.0,30.23,10282600,315290000.0,1.24,2.57,254.84,254.84,35.95,23.97,0.82
海科新源,sz301292,55.45,57.4,58.31,14310700.0,55.44,9500,55.45,400,-3.4,58.5,55.3,14310700,803080000.0,16.82,5.57,47.17,123.54,68.88,45.92,1.35
奕东电子,sz301123,60.26,57.78,58.68,7327200.0,60.26,43800,60.29,1200,4.29,60.91,58.01,7327200,437870000.0,3.14,5.02,140.77,141.39,69.34,46.22,0.97
安通控股,sh600179,4.94,4.9,4.95,60576700.0,4.93,556000,4.94,386500,0.82,5.03,4.89,60576700,299410000.0,1.57,2.86,190.8,209.04,5.39,4.41,0.68
华联控股,sz000036,5.76,5.59,5.67,52763300.0,5.75,9800,5.76,22900,3.04,5.83,5.66,52763300,303570000.0,3.77,3.04,80.71,80.86,6.15,5.03,0.84
滨海能源,sz000695,12.83,12.78,12.8,10216800.0,12.82,25700,12.83,75800,0.39,12.96,12.69,10216800,130890000.0,4.61,2.11,28.46,29.73,14.06,11.5,1.15
嘉美包装,sz002969,27.65,25.99,27.0,72866600.0,27.65,601000,27.66,61700,6.39,27.69,26.0,72866600,1957740000.0,6.68,6.5,301.46,303.16,28.59,23.39,0.83
联发股份,sz002394,14.06,14.1,14.26,6719900.0,14.05,118600,14.06,881000,-0.28,14.26,14.05,6719900,94820000.0,2.08,1.49,45.45,45.51,15.51,12.69,1.06
海汽集团,sh603069,23.3,22.72,22.8,7471900.0,23.3,49300,23.31,46700,2.55,23.34,22.79,7471900,173010000.0,2.36,2.42,73.63,73.63,24.99,20.45,0.83
胜通能源,sz001331,57.18,56.07,57.0,7741500.0,57.18,8600,57.2,8500,1.98,57.35,54.68,7741500,433880000.0,4.61,4.76,95.99,161.38,61.68,50.46,0.78
海南瑞泽,sz002596,4.58,4.48,4.52,41382100.0,4.57,647700,4.58,1202800,2.23,4.62,4.52,41382100,189110000.0,3.61,2.23,52.51,52.56,4.93,4.03,0.7
多氟多,sz002407,29.76,29.74,29.75,60537900.0,29.76,229700,29.77,57800,0.07,30.1,29.51,60537900,1797900000.0,5.6,1.98,321.57,354.27,32.71,26.77,1.11
章源钨业,sz002378,25.19,24.62,24.93,95365400.0,25.18,27300,25.19,12200,2.32,26.05,24.4,95365400,2422900000.0,7.98,6.7,301.05,302.64,27.08,22.16,1.24
神剑股份,sz002361,14.94,15.24,15.52,296464800.0,14.93,952700,14.94,310900,-1.97,16.09,14.8,296464800,4531970000.0,36.64,8.46,120.88,142.08,16.76,13.72,1.37
圣晖集成,sh603163,111.86,101.69,104.17,3766700.0,111.86,803900,0.0,0,10.0,111.86,102.6,3766700,409170000.0,3.77,9.11,111.86,111.86,111.86,91.52,0.88
万润股份,sz002643,16.91,16.35,16.76,21162500.0,16.91,181500,16.92,188200,3.43,17.0,16.73,21162500,357400000.0,2.33,1.65,153.76,156.07,17.99,14.72,1.07
快克智能,sh603203,37.87,36.51,37.32,3673200.0,37.87,300,37.88,11200,3.73,38.3,37.32,3673200,139120000.0,1.47,2.68,94.35,96.06,40.16,32.86,1.15
海南发展,sz002163,16.94,16.5,16.5,99882500.0,16.94,344600,16.95,513400,2.67,17.5,16.49,99882500,1697750000.0,12.43,6.12,136.12,143.14,18.15,14.85,0.99
