name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,109.1,102.81,101.3,6569300.0,109.1,4600,109.12,100,6.12,109.88,95.71,6569300,690290000.0,29.2,13.78,24.54,121.83,123.37,82.25,1.58
锡华科技,sh603248,27.07,29.27,28.95,10513000.0,27.07,50600,27.08,5600,-7.52,28.98,26.46,10513000,285160000.0,15.17,8.61,18.76,124.52,32.2,26.34,0.8
天溯计量,sz301449,65.1,65.65,64.58,848000.0,65.09,1100,65.1,200,-0.84,65.76,64.08,848000,54820000.0,6.09,2.56,9.06,42.46,78.78,52.52,0.89
美埃科技,sh688376,78.49,82.24,81.2,215461100.0,78.37,200,78.49,12600,-4.56,83.68,76.0,215461100,169660000.0,1.59,9.34,106.16,106.16,98.69,65.79,0.56
同飞股份,sz300990,93.0,99.33,99.32,7821600.0,93.0,15900,93.01,400,-6.37,99.32,91.4,7821600,733020000.0,10.14,7.97,71.73,158.64,119.2,79.46,0.82
中光防雷,sz300414,12.38,12.64,12.58,6910600.0,12.38,40100,12.39,800,-2.06,12.63,12.12,6910600,85000000.0,2.2,4.03,38.82,40.36,15.17,10.11,1.14
苏州天脉,sz301626,325.8,309.97,316.17,3940000.0,325.8,400,325.89,200,5.11,333.0,310.0,3940000,1273760000.0,7.49,7.42,171.43,376.89,371.96,247.98,1.7
ST名家汇,sz300506,5.02,5.15,5.15,11050900.0,5.01,172200,5.02,27000,-2.52,5.16,4.94,11050900,55670000.0,1.5,4.27,36.88,71.56,6.18,4.12,0.91
森赫股份,sz301056,13.8,14.3,14.17,3895100.0,13.79,2300,13.8,15200,-3.5,14.3,13.3,3895100,53020000.0,2.21,6.99,24.29,36.82,17.16,11.44,1.25
宏达电子,sz300726,61.37,64.42,63.27,18240400.0,61.37,4400,61.38,7300,-4.73,64.42,60.33,18240400,1121670000.0,8.51,6.35,131.6,252.75,77.3,51.54,0.88
宏源药业,sz301246,30.97,30.61,30.68,17847200.0,30.96,3600,30.97,3300,1.18,31.71,29.92,17847200,550430000.0,10.49,5.85,52.67,123.88,36.73,24.49,0.89
华盛锂电,sh688353,90.86,92.24,91.8,442898200.0,90.86,100,90.87,1500,-1.5,93.05,89.64,442898200,403740000.0,2.78,3.7,144.92,144.92,110.69,73.79,0.97
鼎泰高科,sz301377,327.23,327.49,320.94,9827100.0,327.1,100,327.23,16100,-0.08,334.28,301.58,9827100,3119160000.0,9.94,9.99,323.5,1346.27,392.99,261.99,1.85
腾景科技,sh688195,323.8,332.03,333.0,512041000.0,323.8,4400,323.9,200,-2.48,333.0,316.8,512041000,1656750000.0,3.96,4.88,418.84,418.84,398.44,265.62,0.83
珂玛科技,sz301611,103.55,112.46,111.01,18136600.0,103.52,100,103.55,5000,-7.92,111.34,99.12,18136600,1889630000.0,12.37,10.87,151.79,451.48,134.95,89.97,1.25
新诺威,sz300765,27.85,28.11,28.11,14615700.0,27.84,2000,27.85,39200,-0.92,29.33,27.03,14615700,410340000.0,1.04,8.18,391.18,391.18,33.73,22.49,1.55
安达智能,sh688125,174.01,190.7,193.0,196896500.0,174.01,0,174.05,400,-8.75,193.0,152.62,196896500,335670000.0,2.41,21.17,142.15,142.91,228.84,152.56,1.17
杰华特,sh688141,99.34,103.2,103.3,1771378500.0,99.34,3500,99.37,900,-3.74,104.87,96.06,1771378500,1759420000.0,3.93,8.54,447.35,447.35,123.84,82.56,0.93
铜冠铜箔,sz301217,102.45,95.68,92.0,40654000.0,102.44,300,102.45,205700,7.08,103.0,91.15,40654000,3999900000.0,4.9,12.39,849.33,849.33,114.82,76.54,1.22
海科新源,sz301292,71.63,70.82,70.11,9729800.0,71.62,5000,71.63,12600,1.14,73.35,70.11,9729800,697700000.0,11.42,4.57,61.02,159.59,84.98,56.66,0.86
奕东电子,sz301123,77.0,81.4,80.63,11843900.0,77.0,12000,77.01,1000,-5.41,82.99,75.3,11843900,920690000.0,7.18,9.45,127.08,180.67,97.68,65.12,0.92
安通控股,sh600179,4.4,4.32,4.31,50803000.0,4.4,324600,4.41,54800,1.85,4.53,4.27,50803000,225140000.0,1.32,6.02,169.94,186.19,4.75,3.89,1.18
华联控股,sz000036,5.39,5.38,5.36,28985200.0,5.39,16600,5.4,278100,0.19,5.51,5.3,28985200,156550000.0,2.07,3.9,75.62,75.67,5.92,4.84,0.87
滨海能源,sz000695,15.85,16.36,16.19,20821400.0,15.85,4000,15.86,12800,-3.12,16.45,15.54,20821400,329260000.0,9.39,5.56,35.16,36.73,18.0,14.72,0.71
嘉美包装,sz002969,20.38,19.08,19.03,121770200.0,20.38,60200,20.39,41200,6.81,20.99,19.02,121770200,2457050000.0,11.14,10.32,222.7,223.87,20.99,17.17,1.94
联发股份,sz002394,10.51,10.91,10.93,9538200.0,10.51,3600,10.54,12900,-3.67,11.0,10.3,9538200,100620000.0,2.95,6.42,33.96,34.02,12.0,9.82,1.56
海汽集团,sh603069,18.39,18.76,18.56,6809700.0,18.39,26800,18.4,22200,-1.97,18.71,18.21,6809700,125310000.0,2.15,2.67,58.11,58.11,20.64,16.88,0.63
胜通能源,sz001331,67.83,61.66,61.67,11642400.0,67.83,510800,0.0,0,10.01,67.83,60.8,11642400,774830000.0,5.91,11.4,133.71,191.44,67.83,55.49,0.97
海南瑞泽,sz002596,3.78,3.78,3.79,22482900.0,3.77,69000,3.78,1700,0.0,3.86,3.72,22482900,84980000.0,1.96,3.7,43.34,43.38,4.16,3.4,0.83
多氟多,sz002407,36.28,38.43,37.68,228266700.0,36.27,35300,36.28,19600,-5.59,39.18,35.4,228266700,8479020000.0,21.16,9.84,391.38,431.89,42.27,34.59,1.01
章源钨业,sz002378,29.16,28.5,28.15,47175500.0,29.15,40300,29.16,184200,2.32,29.45,27.6,47175500,1353320000.0,3.95,6.49,348.5,350.33,31.35,25.65,0.99
神剑股份,sz002361,16.92,17.85,17.53,109071100.0,16.92,22500,16.93,43500,-5.21,17.55,16.6,109071100,1852320000.0,13.48,5.32,136.89,160.92,19.64,16.07,0.87
圣晖集成,sh603163,104.2,109.68,108.18,3822300.0,104.2,19300,104.21,200,-5.0,108.4,100.03,3822300,395810000.0,3.82,7.63,104.2,104.2,120.65,98.71,0.78
万润股份,sz002643,17.23,17.47,17.64,24813500.0,17.22,38700,17.23,102800,-1.37,17.64,16.9,24813500,426740000.0,2.73,4.24,156.67,159.03,19.22,15.72,0.71
