name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,70.61,70.34,68.33,6358700.0,70.6,9300,70.61,700,0.38,72.1,67.0,6358700,445340000.0,26.8,7.25,16.76,78.85,84.41,56.27,1.23
锡华科技,sh603248,19.19,19.34,19.53,4197700.0,19.18,17500,19.19,12700,-0.78,19.53,19.04,4197700,80640000.0,5.87,2.53,13.72,88.27,21.27,17.41,0.96
天溯计量,sz301449,38.79,38.84,38.4,2784400.0,38.79,10600,38.8,6500,-0.13,38.79,38.23,2784400,107290000.0,13.55,1.44,7.97,35.42,46.61,31.07,0.74
美埃科技,sh688376,66.9,61.94,61.86,372640900.0,66.9,1100,67.0,13900,8.01,67.66,61.0,372640900,243230000.0,2.76,10.75,90.48,90.48,74.33,49.55,0.94
同飞股份,sz300990,70.17,66.84,65.83,7139500.0,70.17,2200,70.18,100,4.98,71.07,65.66,7139500,491870000.0,9.18,8.09,54.57,120.14,80.21,53.47,0.84
中光防雷,sz300414,11.4,11.39,11.39,15645500.0,11.39,300,11.4,31400,0.09,11.43,11.24,15645500,177630000.0,4.99,1.67,35.74,37.17,13.67,9.11,0.91
苏州天脉,sz301626,231.29,220.0,220.0,2191900.0,231.29,1900,231.3,100,5.13,234.3,217.86,2191900,499170000.0,4.17,7.47,121.7,267.56,264.0,176.0,0.71
名家汇,sz300506,6.15,6.02,5.96,23881400.0,6.14,63300,6.15,60400,2.16,6.27,5.92,23881400,146940000.0,3.25,5.81,45.18,87.67,7.22,4.82,0.94
森赫股份,sz301056,9.96,9.93,9.97,2549800.0,9.95,3300,9.96,3800,0.3,10.02,9.81,2549800,25310000.0,1.45,2.11,17.53,26.57,11.92,7.94,0.88
宏达电子,sz300726,52.8,49.54,48.96,18270100.0,52.79,3900,52.8,41600,6.58,53.49,48.5,18270100,945650000.0,8.52,10.07,113.22,217.45,59.45,39.63,1.17
宏源药业,sz301246,19.94,19.5,19.48,8536600.0,19.93,14300,19.94,12000,2.26,20.1,19.42,8536600,169260000.0,5.02,3.49,33.91,79.76,23.4,15.6,0.92
华盛锂电,sh688353,95.3,89.63,89.06,731950100.0,95.3,13800,95.33,1400,6.33,95.3,88.96,731950100,682040000.0,4.59,7.07,152.0,152.0,107.56,71.7,1.11
鼎泰高科,sz301377,416.07,375.71,365.51,6224000.0,416.07,1400,416.11,100,10.74,422.97,360.42,6224000,2469100000.0,6.3,16.65,411.33,1764.32,450.85,300.57,1.33
腾景科技,sh688195,125.0,118.3,111.8,961502300.0,124.88,300,125.0,23100,5.66,125.87,111.8,961502300,1156880000.0,5.31,11.89,226.36,226.36,141.96,94.64,1.16
珂玛科技,sz301611,93.73,85.55,86.0,15205400.0,93.7,5200,93.73,500,9.56,95.53,85.8,15205400,1385430000.0,10.37,11.37,137.39,408.66,102.66,68.44,1.02
石药创新,sz300765,38.0,37.36,37.25,12288800.0,38.0,6700,38.01,4100,1.71,38.2,37.0,12288800,463310000.0,0.87,3.21,533.75,533.75,44.83,29.89,0.7
安达智能,sh688125,115.1,103.53,104.6,208257700.0,115.1,5200,115.11,1200,11.18,117.79,101.65,208257700,231490000.0,2.53,15.59,94.62,94.87,124.24,82.82,1.29
杰华特,sh688141,128.01,115.01,115.19,2219450400.0,128.01,1200,128.1,6700,11.3,130.6,115.19,2219450400,2768330000.0,4.93,13.4,576.46,576.46,138.01,92.01,1.07
铜冠铜箔,sz301217,94.9,86.16,84.18,43262300.0,94.9,89400,94.91,1700,10.14,96.69,84.01,43262300,3964820000.0,5.22,14.72,786.74,786.74,103.39,68.93,1.28
海科新源,sz301292,69.67,67.29,68.0,16321500.0,69.66,33600,69.67,1300,3.54,70.0,65.9,16321500,1115970000.0,19.16,6.09,59.35,155.22,80.75,53.83,1.1
奕东电子,sz301123,65.5,62.0,61.15,9533500.0,65.5,47900,65.51,100,5.65,66.48,59.59,9533500,609210000.0,5.78,11.11,108.1,153.69,74.4,49.6,1.1
安通控股,sh600179,4.4,4.34,4.34,26633900.0,4.4,45900,4.41,1285700,1.38,4.41,4.3,26633900,116300000.0,0.69,2.53,169.94,186.19,4.77,3.91,0.88
华联控股,sz000036,4.18,4.1,4.11,24267200.0,4.18,169000,4.19,23400,1.95,4.2,4.08,24267200,100550000.0,1.73,2.93,58.64,58.68,4.51,3.69,0.86
滨海能源,sz000695,12.88,12.6,12.6,5924000.0,12.87,10300,12.88,14400,2.22,13.03,12.55,5924000,75790000.0,2.67,3.81,28.57,29.85,13.86,11.34,1.16
嘉美包装,sz002969,13.33,12.96,12.91,70177500.0,13.32,76200,13.33,55400,2.85,13.38,12.81,70177500,925770000.0,6.42,4.4,145.66,146.43,14.26,11.66,0.59
联发股份,sz002394,9.14,9.02,9.04,4136400.0,9.13,21800,9.14,2200,1.33,9.23,8.95,4136400,37670000.0,1.28,3.1,29.53,29.59,9.92,8.12,0.72
海汽集团,sh603069,13.51,13.29,13.35,3729900.0,13.51,52200,13.52,2000,1.66,13.67,13.3,3729900,50390000.0,1.18,2.78,42.69,42.69,14.62,11.96,1.05
胜通能源,sz001331,50.2,47.09,49.07,16153300.0,50.19,100,50.2,300,6.6,50.88,48.0,16153300,802540000.0,5.65,6.12,143.49,205.44,51.8,42.38,1.45
海南瑞泽,sz002596,3.23,3.2,3.24,18111000.0,3.22,204400,3.23,603100,0.94,3.25,3.18,18111000,58160000.0,1.58,2.19,37.03,37.07,3.52,2.88,0.82
