股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
603110.SH,东方材料,23.41,10.009398496240596,涨停,1,0, 13:59:00, 13:59:00,算力租赁+PCB油墨+一季报增长,,,,17,603110
002957.SZ,科瑞技术,61.96,9.994674241079359,涨停,1,0, 10:54:00, 13:26:42,光器件耦合设备+半导体设备+精密零部件,,,,33,002957
300489.SZ,光智科技,140.02,20.003428179636614,涨停,1,0, 13:35:18, 13:35:18,红外光学+先进封装+卫星太阳能电池+一季报增长,,,,33,300489
600360.SH,华微电子,12.28,10.035842293906802,涨停,1,0, 10:21:48, 10:21:48,功率半导体+吉林国资+摘帽,,,,17,600360
002579.SZ,中京电子,18.19,9.975816203143907,涨停,3,0, 13:27:54, 13:27:54,PCB+高阶HDI+定增扩产,,,,33,002579
002688.SZ,金河生物,5.95,9.981515711645102,涨停,1,0, 09:30:00, 13:40:18,金霉素提价+动物疫苗+兽药龙头,,,,33,002688
000063.SZ,中兴通讯,38.3,9.994256174612282,涨停,1,0, 13:45:12, 13:45:12,首次回购+算力+AI手机,,,,33,000063
603861.SH,白云电器,16.72,9.999999999999996,涨停,1,0, 09:43:42, 09:43:42,HVDC+数据中心+变压器出海,,,,17,603861
603955.SH,大千生态,24.94,10.01323334803705,涨停,1,0, 13:34:51, 13:34:51,宠物经济+生态园林+机器人,,,,17,603955
600110.SH,诺德股份,11.51,10.038240917782016,涨停,1,0, 11:28:21, 13:04:33,PCB铜箔+HVLP+扭亏为盈,,,,17,600110
605500.SH,森林包装,9.89,-10.009099181073701,跌停,0,1,,,, 11:13:46, 14:51:16,前期涨幅较大+一季报转亏,17,605500
603256.SH,宏和科技,197.91,9.998888394842158,涨停,1,0, 10:39:37, 11:15:43,特种电子布+PCB概念+H股发行+一季报增长,,,,17,603256
002995.SZ,天地在线,20.75,10.021208907741254,涨停,1,0, 09:30:00, 09:30:00,AI营销+抖音概念+持股中书艺莲+VR文旅,,,,33,002995
600726.SH,华电能源,9.21,10.035842293906832,涨停,4,0, 09:25:01, 09:51:40,煤炭产销+热电联产+扭亏为盈+央企,,,,17,600726
000791.SZ,甘肃能源,9.68,9.999999999999988,涨停,1,0, 09:32:33, 14:15:36,综合性能源电力+东数西算+甘肃国资,,,,33,000791
002613.SZ,北玻股份,4.92,10.067114093959736,涨停,1,0, 09:33:00, 09:33:57,玻璃深加工+钙钛矿设备+建筑节能,,,,33,002613
002636.SZ,金安国纪,53.5,9.991776315789473,涨停,1,0, 11:25:27, 13:25:42,覆铜板行业景气+定增扩产+业绩增长,,,,33,002636
002542.SZ,*ST中岩,1.61,5.228758169934645,涨停,1,0, 13:19:51, 13:32:24,资产处置+低空经济+ST板块,,,,33,002542
600265.SH,*ST景谷,23.29,5.004508566275922,涨停,3,0, 09:25:02, 09:25:02,股份转让+林业+算力租赁,,,,22,600265
000859.SZ,国风新材,10.71,9.958932238193023,涨停,1,0, 09:49:42, 10:01:39,光刻胶+芯片封装膜+拟收购金张科技+合肥国资,,,,33,000859
600982.SH,宁波能源,6.6,9.999999999999995,涨停,1,0, 10:49:46, 10:49:46,热电联产+绿色电力+宁波国资+一季报增长,,,,17,600982
603757.SH,大元泵业,58.3,9.999999999999996,涨停,1,0, 09:40:02, 09:40:02,液冷泵+算力温控+泵业龙头,,,,17,603757
000068.SZ,华控赛格,3.23,9.863945578231293,涨停,1,0, 09:40:51, 09:40:51,环保+PPP+海绵城市+山西国资,,,,33,000068
600340.SH,*ST华幸,1.28,4.9180327868852505,涨停,2,0, 09:54:49, 13:14:04,增持+预重整+产业新城,,,,22,600340
002977.SZ,*ST天箭,28.16,4.99627143922446,涨停,1,0, 09:55:57, 14:47:03,军工电子+商业航天+保壳措施,,,,33,002977
688172.SH,燕东微,78.18,20.0,涨停,1,0, 11:10:44, 13:27:17,硅光芯片+12英寸产线+北京国资,,,,17,688172
600180.SH,*ST瑞茂,1.34,4.687500000000004,涨停,1,0, 09:30:00, 09:59:54,退市博弈+诉讼撤诉+煤炭供应链,,,,22,600180
603006.SH,联明股份,14.33,9.976976208749045,涨停,1,0, 10:26:34, 13:40:19,水冷板量产+特斯拉供应链+一季报翻倍,,,,17,603006
003036.SZ,泰坦股份,71.36,10.004624633883143,涨停,1,0, 13:35:36, 13:49:51,电子布纺织机+纺织机器人+固态电池+高端纺机,,,,33,003036
600239.SH,ST云城,1.48,4.9645390070922035,涨停,1,0, 09:30:04, 09:30:04,控股股东增持+云南国资+物业商管,,,,22,600239
002694.SZ,*ST顾地,2.38,4.845814977973562,涨停,1,0, 10:27:09, 10:44:48,ST板块+塑料管道+智慧管网+ST摘帽预期,,,,33,002694
002857.SZ,三晖电气,21.98,10.01001001001001,涨停,1,0, 10:08:09, 10:08:09,电网设备+机器人+储能,,,,33,002857
002639.SZ,雪人集团,16.54,9.97340425531915,涨停,1,0, 10:14:18, 10:14:18,制冷设备+压缩机+可控核聚变+商业航天,,,,33,002639
001225.SZ,和泰机电,51.27,-10.005265929436538,跌停,0,2,,,, 09:31:21, 09:31:21,澄清机器人概念+业绩下滑+此前股东拟减持,33,001225
301565.SZ,中仑新材,28.0,20.01714530647236,涨停,1,0, 14:36:57, 14:36:57,BOPP新能源膜+薄膜电容器+固态电池,,,,33,301565
603989.SH,艾华集团,38.42,9.991411394217012,涨停,2,0, 14:55:37, 14:55:55,MLPC+铝电解电容+AI服务器+新能源,,,,17,603989
601588.SH,北辰实业,2.06,10.160427807486627,涨停,1,0, 09:41:20, 09:56:35,会展+京津冀地产+北京国资,,,,17,601588
000530.SZ,冰山冷热,6.13,10.053859964093348,涨停,1,0, 09:38:15, 09:38:15,液冷+冷热设备+储能热管理,,,,33,000530
603050.SH,科林电气,24.89,9.986743261157763,涨停,1,0, 09:31:05, 09:31:32,HVDC+智能电网+储能,,,,17,603050
002789.SZ,*ST建艺,13.02,4.999999999999994,涨停,1,0, 09:31:42, 10:03:42,申请摘星+国资纾困+建筑装饰,,,,33,002789
603324.SH,盛剑科技,31.17,9.985885673959075,涨停,1,0, 10:47:14, 10:47:14,半导体+光刻胶+股票激励,,,,17,603324
603267.SH,鸿远电子,70.06,10.001570105197056,涨停,1,0, 11:13:09, 13:12:00,MLCC+商业航天+光通信,,,,17,603267
002640.SZ,跨境通,3.87,9.94318181818182,涨停,1,0, 10:24:54, 10:26:33,一季报扭亏+跨境电商+AI应用,,,,33,002640
002535.SZ,林州重机,2.45,-9.926470588235293,跌停,0,2,,,, 09:25:00, 09:25:00,涉嫌信披违规被证监会立案,33,002535
605162.SH,新中港,9.9,-9.999999999999998,跌停,0,1,,,, 13:10:53, 13:10:53,可转债赎回+股本扩张,17,605162
300179.SZ,四方达,43.13,20.00556483027269,涨停,1,0, 09:50:51, 09:53:39,CVD金刚石散热+复合超硬材料+一季报增长,,,,33,300179
002620.SZ,*ST瑞和,7.02,-5.006765899864684,跌停,0,1,,,, 09:45:57, 14:51:21,退市风险警示+此前连续下跌+重整不确定性,33,002620
603527.SH,众源新材,14.49,10.022779043280185,涨停,1,0, 13:28:54, 13:39:21,固态电池+铜箔+新能源结构件+3D打印,,,,17,603527
002431.SZ,ST棕榈,1.58,5.333333333333338,涨停,1,0, 14:54:09, 14:54:09,降息支持+国资不减持+生态农业,,,,33,002431
000632.SZ,ST三木,3.93,5.080213903743314,涨停,1,0, 10:00:06, 10:26:51,跨境电商+国企改革+ST板块,,,,33,000632
601369.SH,陕鼓动力,9.61,9.954233409610975,涨停,1,0, 14:10:00, 14:10:00,压缩空气储能+中石协交流+国企改革,,,,17,601369
002951.SZ,金时科技,17.49,9.999999999999988,涨停,1,0, 09:46:15, 09:46:15,超级电容+储能电站+回购注销,,,,33,002951
603032.SH,德新科技,27.69,10.011918951132298,涨停,2,0, 09:33:20, 09:33:20,锂电裁切模具+机器人+业绩扭亏,,,,17,603032
601101.SH,昊华能源,11.79,9.981343283582076,涨停,1,0, 10:43:35, 10:43:35,煤炭+甲醇涨价+北京国资,,,,17,601101
600678.SH,ST金顶,6.47,5.032467532467526,涨停,1,0, 09:54:14, 09:56:32,ST板块+石灰石+洛阳国资,,,,22,600678
601958.SH,金钼股份,26.85,9.995903318312171,涨停,1,0, 13:20:19, 13:29:07,钼价新高+钼矿增储+一季报增长+陕西国资,,,,17,601958
605303.SH,园林股份,25.09,-10.007173601147773,跌停,0,3,,,, 09:25:03, 09:31:45,存储芯片概念下跌+此前异常波动+经营业绩亏损,17,605303
002442.SZ,龙星科技,6.57,-9.999999999999995,跌停,0,1,,,, 09:31:24, 09:45:27,板块下跌+此前涨幅较大+股东减持,33,002442
002012.SZ,凯恩股份,8.69,-9.948186528497418,跌停,0,1,,,, 09:31:48, 14:52:24,前期涨幅较大+公司澄清业务传闻,33,002012
600172.SH,黄河旋风,14.6,10.022607385079127,涨停,1,0, 09:44:25, 09:49:16,金刚石散热+培育钻石+国企,,,,17,600172
600206.SH,有研新材,30.94,9.989335229292578,涨停,1,0, 10:52:04, 14:10:49,半导体靶材+存储芯片+央企,,,,17,600206
300721.SZ,怡达股份,35.76,19.999999999999993,涨停,1,0, 10:05:06, 10:05:06,湿电子化学品+环氧丙烷+一季报扭亏,,,,33,300721
603977.SH,国泰集团,15.21,9.978308026030374,涨停,1,0, 11:05:02, 13:07:17,小型固体火箭+钽铌+江西国资,,,,17,603977
600367.SH,红星发展,33.22,9.999999999999998,涨停,1,0, 13:01:36, 13:57:30,供货康宁+碳酸锶涨价+碳酸钡龙头,,,,17,600367
300964.SZ,本川智能,102.0,20.0,涨停,1,0, 14:02:03, 14:18:27,AI PCB+陶瓷基板+机器人,,,,33,300964
002798.SZ,帝欧水华,6.72,-10.040160642570282,跌停,0,2,,,, 10:18:42, 14:42:57,连续触及跌停+大盘偏弱+一季度营收下滑,33,002798
600237.SH,铜峰电子,10.92,9.969788519637465,涨停,1,0, 14:51:26, 14:51:26,薄膜电容器+PET铜箔+国企,,,,17,600237
002348.SZ,高乐股份,14.63,10.0,涨停,1,0, 10:39:54, 10:39:54,AI玩具+算力布局+机器人概念,,,,33,002348
002943.SZ,宇晶股份,89.1,9.999999999999993,涨停,1,0, 13:34:12, 13:34:12,机器人灵巧手+半导体设备+硬脆材料加工,,,,33,002943
002210.SZ,飞马国际,2.85,10.038610038610047,涨停,1,0, 09:34:03, 09:34:03,一季报扭亏+固废处理+绿色电力,,,,33,002210
301123.SZ,奕东电子,95.4,20.000000000000007,涨停,1,0, 10:25:57, 13:17:33,AI液冷+连接器+扭亏为盈,,,,33,301123
002323.SZ,*ST雅博,1.4,5.26315789473683,涨停,4,0, 10:43:06, 10:43:06,股权划转+BIPV+枣庄国资,,,,33,002323
600730.SH,*ST高科,14.09,4.992548435171386,涨停,1,0, 11:19:06, 14:56:21,半导体封测+AI教育+国企改革,,,,22,600730
002484.SZ,江海股份,74.07,9.99405999405998,涨停,2,0, 09:31:30, 09:31:30,超级电容+AI服务器+浙江国资+分红,,,,33,002484
002552.SZ,宝鼎科技,55.58,9.994062932911136,涨停,1,0, 10:34:03, 11:22:03,覆铜板+电子铜箔+黄金采选+Q1业绩大增,,,,33,002552
603458.SH,勘设股份,14.0,9.976433621366846,涨停,1,0, 09:51:06, 14:52:30,工程咨询+数据中心+北斗技术+无人驾驶,,,,17,603458
603601.SH,再升科技,23.53,10.004675081813934,涨停,1,0, 14:41:18, 14:41:18,商业航天+玻璃微纤维+半导体洁净,,,,17,603601
301205.SZ,联特科技,292.8,20.000000000000004,涨停,1,0, 13:56:06, 14:21:27,1.6T光模块+CPO+海外营收,,,,33,301205
600759.SH,ST洲际,2.63,5.199999999999996,涨停,1,0, 09:46:23, 10:13:08,拍卖撤回+控股股东破产清算+油气开采+ST板块,,,,22,600759
000692.SZ,惠天热电,5.2,9.936575052854115,涨停,1,0, 09:35:09, 10:09:48,电力+风电+一季度扭亏,,,,33,000692
002669.SZ,康达新材,17.57,10.018785222291795,涨停,1,0, 09:36:30, 10:59:54,半导体材料+风电胶粘剂+定增获批+唐山国资,,,,33,002669
000677.SZ,ST海龙,2.04,5.154639175257737,涨停,1,0, 09:38:00, 13:03:51,帘子布+拟收购群健航空+ST板块,,,,33,000677
605376.SH,博迁新材,182.45,10.002411672494858,涨停,1,0, 13:47:37, 14:49:01,MLCC镍粉+AI服务器上游+光伏+扩产640吨,,,,17,605376
002428.SZ,云南锗业,89.85,10.002448579823685,涨停,1,0, 11:09:00, 11:09:00,磷化铟涨价+光纤级锗产品+半导体材料,,,,33,002428
000539.SZ,粤电力A,8.07,9.945504087193466,涨停,2,0, 09:30:36, 09:46:39,电力+业绩减亏+广东国资,,,,33,000539
002806.SZ,华锋股份,16.81,10.0130890052356,涨停,1,0, 09:39:45, 09:39:45,SiC控制器+无人驾驶+百度Apollo+实控人变更,,,,33,002806
000720.SZ,新能泰山,5.07,9.978308026030367,涨停,1,0, 09:30:54, 09:32:09,光纤+电缆+实控人中国华能+央企,,,,33,000720
600370.SH,*ST三房,1.35,4.651162790697678,涨停,1,0, 09:36:12, 09:48:54,瓶级聚酯切片+一季报扭亏+超跌反弹,,,,22,600370
603988.SH,中电电机,23.32,10.000000000000005,涨停,1,0, 10:10:05, 10:10:05,电机+风光电储+减持完毕,,,,17,603988
000889.SZ,中嘉博创,4.3,9.97442455242966,涨停,1,0, 09:34:06, 09:34:06,算力销售+通信服务+追索7.25亿款项,,,,33,000889
603011.SH,合锻智能,22.65,10.004856726566288,涨停,2,0, 09:37:33, 09:51:36,光模块结构件+CCL/PCB层压设备+高端成形机床,,,,17,603011
603682.SH,锦和商管,9.11,10.024154589371982,涨停,1,0, 10:05:08, 10:05:08,城市更新+轻资产运营+澄清公告,,,,17,603682
600246.SH,万通发展,16.81,10.0130890052356,涨停,1,0, 13:20:07, 13:20:43,PCIe5.0芯片+算力+存储芯片,,,,17,600246
002263.SZ,大东南,3.93,10.084033613445387,涨停,1,0, 13:21:12, 13:21:12,特高压+电容膜+国企改革,,,,33,002263
605580.SH,恒盛能源,28.18,9.992193598750971,涨停,1,0, 14:18:30, 14:18:30,培育钻石+CVD金刚石+热电联产,,,,17,605580
600527.SH,江南高纤,2.7,10.204081632653061,涨停,1,0, 10:23:15, 10:23:15,复合短纤维+涤纶毛条+一季报增长,,,,17,600527
600491.SH,ST龙元,1.3,4.838709677419359,涨停,1,0, 13:52:56, 14:27:17,ST板块+零碳园区+房屋建设,,,,22,600491
002056.SZ,横店东磁,26.97,9.991843393148448,涨停,1,0, 14:21:45, 14:56:57,AI算力+磁性材料+光伏,,,,33,002056
002918.SZ,蒙娜丽莎,14.96,10.000000000000009,涨停,1,0, 09:31:21, 09:33:24,先进陶瓷+建筑陶瓷+地产链,,,,33,002918
002289.SZ,*ST宇顺,40.9,5.0064184852374725,涨停,1,0, 13:16:45, 13:30:57,摘帽申请+一季报暴增+IDC并表+算力租赁,,,,33,002289
603773.SH,沃格光电,109.99,10.001000100010002,涨停,1,0, 10:11:05, 13:13:23,先进封装+玻璃基板+MiniLED,,,,17,603773
002878.SZ,元隆雅图,15.7,10.02102312543798,涨停,1,0, 10:12:33, 10:12:33,世界杯+IP文创+AI应用,,,,33,002878
002243.SZ,力合科创,9.35,9.999999999999996,涨停,1,0, 09:48:21, 09:48:21,创投+AI算力+具身智能+深圳国资,,,,33,002243
000090.SZ,天健集团,3.5,10.062893081761,涨停,1,0, 09:37:06, 09:37:06,城中村改造+地产开发+董事长离任+深圳国资,,,,33,000090
