name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,81.39,78.16,80.04,10219800.0,81.39,26700,81.4,7400,4.13,84.99,78.09,10219800,830400000.0,45.43,8.83,18.31,90.89,93.79,62.53,1.17
锡华科技,sh603248,22.95,22.76,22.99,10258300.0,22.95,27800,22.96,51400,0.83,22.99,22.62,10258300,234070000.0,14.8,1.63,15.91,105.57,25.04,20.48,0.93
天溯计量,sz301449,84.24,85.02,83.82,3069500.0,84.24,13000,84.25,5400,-0.92,85.5,83.76,3069500,258770000.0,22.06,2.05,11.72,54.94,102.02,68.02,0.65
美埃科技,sh688376,60.45,60.3,60.26,281871600.0,60.41,200,60.45,700,0.25,61.24,58.92,281871600,169130000.0,2.08,3.85,81.74,81.74,72.36,48.24,0.61
同飞股份,sz300990,89.35,89.16,88.01,4886700.0,89.32,200,89.35,1000,0.21,90.45,86.52,4886700,434410000.0,6.34,4.41,68.91,152.41,106.99,71.33,0.74
中光防雷,sz300414,17.8,18.0,17.58,77417100.0,17.8,14800,17.81,70200,-1.11,19.8,17.37,77417100,1411740000.0,24.69,13.5,55.81,58.03,21.6,14.4,1.28
苏州天脉,sz301626,187.16,183.31,184.0,1370000.0,187.16,1700,187.29,500,2.1,188.0,182.01,1370000,253980000.0,2.6,3.27,98.48,216.51,219.97,146.65,0.97
*ST名家,sz300506,4.18,4.13,4.1,11494300.0,4.18,98700,4.19,222200,1.21,4.24,4.09,11494300,47570000.0,1.56,3.63,30.71,59.59,4.96,3.3,1.15
森赫股份,sz301056,15.5,15.41,15.63,8030200.0,15.5,15100,15.51,1400,0.58,16.08,15.32,8030200,125390000.0,4.56,4.93,27.28,41.35,18.49,12.33,0.69
宏达电子,sz300726,54.65,52.85,52.86,26642200.0,54.64,13700,54.65,5900,3.41,55.53,52.38,26642200,1441990000.0,12.42,5.96,117.19,225.07,63.42,42.28,1.38
宏源药业,sz301246,22.1,22.28,22.53,18790200.0,22.1,35300,22.11,12700,-0.81,22.53,22.0,18790200,417410000.0,11.74,2.38,35.37,88.4,26.74,17.82,0.46
华盛锂电,sh688353,108.34,111.78,108.98,995573100.0,108.34,72500,108.35,1200,-3.08,113.87,107.8,995573100,1096720000.0,8.36,5.43,129.0,172.8,134.14,89.42,0.81
鼎泰高科,sz301377,148.55,149.38,149.59,7499700.0,148.55,57300,148.56,900,-0.56,156.9,143.34,7499700,1121220000.0,10.56,9.08,105.51,609.06,179.26,119.5,0.87
腾景科技,sh688195,168.88,171.5,168.0,726233700.0,168.88,1600,168.9,1600,-1.53,172.38,163.0,726233700,1218920000.0,5.61,5.47,218.45,218.45,205.8,137.2,0.93
珂玛科技,sz301611,122.32,118.76,115.0,19615700.0,122.32,100,122.35,2500,3.0,123.84,113.01,19615700,2333950000.0,13.38,9.12,179.3,533.32,142.51,95.01,0.84
新诺威,sz300765,41.09,39.92,39.8,16228900.0,41.05,1000,41.09,2500,2.93,41.38,38.72,16228900,651300000.0,1.16,6.66,577.15,577.15,47.9,31.94,1.07
安达智能,sh688125,158.9,162.79,163.18,179410000.0,158.86,300,158.9,1000,-2.39,166.18,157.01,179410000,286900000.0,2.2,5.63,129.8,130.5,195.35,130.23,0.97
杰华特,sh688141,49.49,49.08,48.69,1266362700.0,49.46,5000,49.49,3900,0.84,51.18,48.27,1266362700,629350000.0,2.81,5.93,222.86,222.86,58.9,39.26,0.74
铜冠铜箔,sz301217,34.53,34.69,34.5,27842300.0,34.52,165900,34.53,30600,-0.46,35.1,33.7,27842300,960980000.0,3.36,4.04,286.26,286.26,41.63,27.75,0.91
海科新源,sz301292,59.44,60.3,59.55,13538400.0,59.44,20400,59.45,21000,-1.43,60.89,58.99,13538400,812050000.0,15.91,3.15,50.56,132.43,72.36,48.24,0.54
奕东电子,sz301123,69.82,69.96,69.01,15362100.0,69.82,46500,69.83,7300,-0.2,71.75,68.18,15362100,1075740000.0,6.58,5.1,163.1,163.83,83.95,55.97,0.65
安通控股,sh600179,5.15,5.12,5.11,102038600.0,5.14,595200,5.15,238900,0.59,5.18,5.1,102038600,524100000.0,2.64,1.56,198.91,217.92,5.63,4.61,0.53
华联控股,sz000036,6.73,6.39,6.3,122330000.0,6.72,161300,6.73,164100,5.32,6.75,6.25,122330000,795550000.0,8.73,7.82,94.3,94.48,7.03,5.75,0.72
滨海能源,sz000695,13.63,13.69,13.83,24726400.0,13.62,42600,13.63,400,-0.44,13.9,13.42,24726400,336650000.0,11.15,3.51,30.23,30.28,15.06,12.32,0.96
嘉美包装,sz002969,15.07,15.07,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,150.55,151.47,16.58,13.56,0.0
联发股份,sz002394,18.15,17.18,17.19,26259300.0,18.15,10200,18.16,29400,5.65,18.32,16.7,26259300,455610000.0,8.12,9.43,58.68,58.75,18.9,15.46,1.94
