name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,58.79,58.68,58.79,12000.0,58.68,2000,58.79,400,0.19,58.79,58.79,12000,710000.0,0.05,0.0,13.95,65.65,70.42,46.94,0.0
锡华科技,sh603248,25.68,24.57,25.68,1906600.0,25.68,70000,25.7,1400,4.52,25.68,25.68,1906600,48960000.0,2.67,0.0,18.36,118.13,27.03,22.11,0.0
天溯计量,sz301449,40.98,41.34,40.98,32900.0,40.88,1200,40.98,2800,-0.87,40.98,40.98,32900,1350000.0,0.16,0.0,8.42,37.42,49.61,33.07,0.0
美埃科技,sh688376,67.03,66.6,67.03,766700.0,67.03,2600,67.17,200,0.65,67.03,67.03,766700,510000.0,0.01,0.0,90.66,90.66,79.92,53.28,0.0
同飞股份,sz300990,103.36,101.16,103.36,75200.0,103.35,2300,103.36,700,2.17,103.36,103.36,75200,7770000.0,0.09,0.0,85.63,176.97,121.39,80.93,0.0
中光防雷,sz300414,11.41,11.36,11.41,25700.0,11.36,700,11.41,600,0.44,11.41,11.41,25700,290000.0,0.01,0.0,36.02,37.2,13.63,9.09,0.0
苏州天脉,sz301626,324.97,320.07,324.97,24100.0,324.0,1500,324.97,4800,1.53,324.97,324.97,24100,7830000.0,0.05,0.0,171.0,375.93,384.08,256.06,0.0
名家汇,sz300506,4.81,4.74,4.81,70900.0,4.75,7000,4.81,21200,1.48,4.81,4.81,70900,340000.0,0.01,0.0,36.6,68.57,5.69,3.79,0.0
森赫股份,sz301056,13.87,13.8,13.87,17500.0,13.87,7900,13.88,1700,0.51,13.87,13.87,17500,240000.0,0.01,0.0,24.41,37.0,16.56,11.04,0.0
宏达电子,sz300726,61.1,58.47,61.1,385800.0,61.1,13300,61.19,700,4.5,61.1,61.1,385800,23570000.0,0.18,0.0,131.02,251.63,70.16,46.78,0.0
宏源药业,sz301246,17.58,17.5,17.58,7900.0,17.58,1000,17.59,8000,0.46,17.58,17.58,7900,140000.0,0.0,0.0,41.86,70.32,21.0,14.0,0.0
华盛锂电,sh688353,84.9,84.13,84.9,2798500.0,84.9,1900,84.97,1700,0.92,84.9,84.9,2798500,2380000.0,0.02,0.0,135.42,135.42,100.96,67.3,0.0
鼎泰高科,sz301377,416.97,408.89,416.97,9300.0,416.25,1500,416.97,0,1.98,416.97,416.97,9300,3880000.0,0.01,0.0,412.22,1768.14,490.67,327.11,0.0
腾景科技,sh688195,199.0,199.48,199.0,2280100.0,198.0,3600,199.0,4800,-0.24,199.0,199.0,2280100,4540000.0,0.01,0.0,360.37,360.37,239.38,159.58,0.0
珂玛科技,sz301611,99.01,98.94,99.01,50000.0,99.01,400,99.3,1700,0.07,99.01,99.01,50000,4950000.0,0.03,0.0,145.13,431.68,118.73,79.15,0.0
石药创新,sz300765,44.8,43.88,44.8,108500.0,44.8,3700,44.83,100,2.1,44.8,44.8,108500,4860000.0,0.01,0.0,629.26,629.26,52.66,35.1,0.0
安达智能,sh688125,123.0,123.39,123.0,313000.0,122.49,200,123.0,100,-0.32,123.0,123.0,313000,380000.0,0.0,0.0,101.11,101.38,148.07,98.71,0.0
杰华特,sh688141,118.53,113.17,118.53,13373100.0,118.53,6100,118.58,500,4.74,118.53,118.53,13373100,15850000.0,0.03,0.0,533.77,533.77,135.8,90.54,0.0
铜冠铜箔,sz301217,113.03,113.29,113.03,153700.0,113.01,100,113.03,1300,-0.23,113.03,113.03,153700,17370000.0,0.02,0.0,937.04,937.04,135.95,90.63,0.0
海科新源,sz301292,61.98,61.49,61.98,12900.0,61.83,200,61.98,1300,0.8,61.98,61.98,12900,800000.0,0.02,0.0,52.8,138.09,73.79,49.19,0.0
奕东电子,sz301123,81.0,80.41,81.0,36400.0,80.75,4500,81.0,600,0.73,81.0,81.0,36400,2950000.0,0.02,0.0,133.68,190.06,96.49,64.33,0.0
安通控股,sh600179,4.56,4.55,4.56,53700.0,4.56,25600,4.57,80600,0.22,4.56,4.56,53700,240000.0,0.0,0.0,176.12,192.96,5.01,4.1,0.0
华联控股,sz000036,3.88,3.9,3.88,83200.0,3.88,33300,3.89,18400,-0.51,3.88,3.88,83200,320000.0,0.01,0.0,54.44,54.47,4.29,3.51,0.0
滨海能源,sz000695,13.01,13.06,13.01,31700.0,13.0,1300,13.01,36900,-0.38,13.01,13.01,31700,410000.0,0.01,0.0,28.88,30.15,14.37,11.75,0.0
嘉美包装,sz002969,11.38,11.42,11.38,71500.0,11.38,2000,11.4,11900,-0.35,11.38,11.38,71500,810000.0,0.01,0.0,124.35,125.01,12.56,10.28,0.0
联发股份,sz002394,10.45,10.46,10.45,17800.0,10.45,2400,10.5,1900,-0.1,10.45,10.45,17800,190000.0,0.01,0.0,33.79,33.83,11.51,9.41,0.0
海汽集团,sh603069,14.0,13.66,14.0,103100.0,14.0,24100,14.08,1500,2.49,14.0,14.0,103100,1440000.0,0.03,0.0,44.24,44.24,15.03,12.29,0.0
胜通能源,sz001331,46.43,44.86,46.43,78000.0,46.43,2600,46.45,3000,3.5,46.43,46.43,78000,3620000.0,0.03,0.0,132.71,190.01,49.35,40.37,0.0
海南瑞泽,sz002596,3.41,3.38,3.41,143400.0,3.41,11500,3.42,143400,0.89,3.41,3.41,143400,490000.0,0.01,0.0,39.1,39.13,3.72,3.04,0.0
多氟多,sz002407,33.22,33.21,33.22,305100.0,33.22,95000,33.25,1200,0.03,33.22,33.22,305100,10140000.0,0.03,0.0,359.08,395.46,36.53,29.89,0.0
章源钨业,sz002378,23.7,23.79,23.7,128100.0,23.69,200,23.7,300,-0.38,23.7,23.7,128100,3040000.0,0.01,0.0,283.43,284.74,26.17,21.41,0.0
神剑股份,sz002361,10.59,10.49,10.59,411500.0,10.59,25500,10.6,15500,0.95,10.59,10.59,411500,4360000.0,0.05,0.0,89.43,100.71,11.54,9.44,0.0
圣晖集成,sh603163,84.99,84.37,84.99,19300.0,84.9,5000,85.0,800,0.73,84.99,84.99,19300,1640000.0,0.02,0.0,84.99,84.99,92.81,75.93,0.0
