name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,69.48,69.53,69.2,1519300.0,69.48,3200,69.5,300,-0.07,70.26,68.91,1519300,105450000.0,6.75,1.94,15.63,77.59,83.44,55.62,0.75
锡华科技,sh603248,22.95,22.97,23.03,2405600.0,22.94,4600,22.95,4600,-0.09,23.03,22.8,2405600,55040000.0,3.47,1.0,15.91,105.57,25.27,20.67,0.7
天溯计量,sz301449,80.68,78.88,78.98,1719500.0,80.67,2600,80.68,4200,2.28,81.35,78.29,1719500,137300000.0,12.36,3.88,11.23,52.62,94.66,63.1,2.08
美埃科技,sh688376,64.92,67.28,67.0,224623000.0,64.92,600,64.95,400,-3.51,67.62,64.92,224623000,147930000.0,1.66,4.01,87.81,87.81,80.74,53.82,0.84
同飞股份,sz300990,83.16,82.94,83.0,1982700.0,83.16,2100,83.2,200,0.27,85.21,82.46,1982700,166500000.0,2.57,3.32,64.14,141.85,99.53,66.35,0.76
中光防雷,sz300414,15.36,15.76,15.66,12163600.0,15.36,42100,15.37,6900,-2.54,15.73,15.36,12163600,188150000.0,3.88,2.35,48.16,50.08,18.91,12.61,0.82
苏州天脉,sz301626,175.57,175.8,177.25,1067700.0,175.43,300,175.57,600,-0.13,179.33,174.56,1067700,188350000.0,2.03,2.71,92.38,203.1,210.96,140.64,0.82
ST名家汇,sz300506,4.85,4.82,4.84,7775100.0,4.85,111800,4.86,31400,0.62,4.93,4.8,7775100,37840000.0,1.06,2.7,35.63,69.14,5.78,3.86,0.85
森赫股份,sz301056,16.41,17.02,16.95,4296400.0,16.4,2000,16.44,2800,-3.58,17.03,16.21,4296400,70740000.0,2.44,4.82,28.88,43.78,20.42,13.62,0.69
宏达电子,sz300726,48.99,48.98,49.0,5145100.0,48.98,2000,48.99,3400,0.02,49.43,48.62,5145100,252070000.0,2.4,1.65,105.05,201.76,58.78,39.18,0.72
宏源药业,sz301246,21.43,21.94,21.94,7130400.0,21.43,6900,21.45,3400,-2.32,22.17,21.43,7130400,154440000.0,4.46,3.37,34.3,85.72,26.33,17.55,0.91
华盛锂电,sh688353,101.7,102.98,102.1,381997200.0,101.69,500,101.7,6200,-1.24,103.0,99.66,381997200,386410000.0,2.39,3.24,162.21,162.21,123.58,82.38,0.73
鼎泰高科,sz301377,180.0,174.14,175.89,3402600.0,180.0,3500,180.02,1200,3.37,182.88,174.31,3402600,611830000.0,4.79,4.92,127.84,738.0,208.97,139.31,0.91
腾景科技,sh688195,228.79,243.5,244.35,747108700.0,228.78,200,228.79,300,-6.04,245.0,227.0,747108700,1741620000.0,5.78,7.39,295.94,295.94,292.2,194.8,0.68
珂玛科技,sz301611,128.95,127.5,125.0,9915500.0,128.93,700,128.95,200,1.14,131.29,120.0,9915500,1258830000.0,6.76,8.85,189.02,562.22,153.0,102.0,0.99
新诺威,sz300765,35.79,34.95,34.65,13681200.0,35.78,2300,35.79,300,2.4,37.3,34.62,13681200,492690000.0,0.97,7.67,502.7,502.7,41.94,27.96,1.15
安达智能,sh688125,182.47,193.67,196.18,209615500.0,182.47,1800,182.62,0,-5.78,196.18,169.0,209615500,376150000.0,2.57,14.03,149.06,149.86,232.4,154.94,2.81
杰华特,sh688141,49.6,51.3,51.25,739434200.0,49.6,46100,49.62,500,-3.31,52.7,49.53,739434200,374200000.0,1.64,6.18,223.36,223.36,61.56,41.04,0.7
铜冠铜箔,sz301217,30.79,30.74,30.74,14578400.0,30.78,12200,30.79,12200,0.16,31.83,30.58,14578400,454430000.0,1.76,4.07,255.25,255.25,36.89,24.59,1.26
海科新源,sz301292,54.21,55.45,55.17,7955300.0,54.2,4800,54.21,600,-2.24,55.3,53.45,7955300,430990000.0,9.35,3.34,46.12,120.78,66.54,44.36,0.65
奕东电子,sz301123,59.4,60.26,59.9,6337400.0,59.4,19600,59.41,500,-1.43,61.7,59.21,6337400,382060000.0,2.71,4.13,138.76,139.38,72.31,48.21,0.95
安通控股,sh600179,4.88,4.94,4.94,39748800.0,4.88,1550600,4.89,158700,-1.21,4.95,4.87,39748800,194510000.0,1.03,1.62,188.48,206.5,5.43,4.45,0.5
