name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,82.02,79.98,82.02,374900.0,82.0,8300,82.02,10600,2.55,82.02,82.02,374900,30750000.0,1.67,0.0,18.45,91.59,95.98,63.98,0.0
锡华科技,sh603248,25.65,25.64,25.65,304500.0,25.65,4800,25.67,100,0.04,25.65,25.65,304500,7810000.0,0.44,0.0,17.78,117.99,28.2,23.08,0.0
天溯计量,sz301449,81.0,82.46,81.0,30700.0,80.98,200,81.0,32400,-1.77,81.0,81.0,30700,2490000.0,0.22,0.0,11.27,52.83,98.95,65.97,0.0
美埃科技,sh688376,55.89,55.94,55.89,274600.0,55.23,500,55.89,1400,-0.09,55.89,55.89,274600,150000.0,0.0,0.0,75.59,75.59,67.13,44.75,0.0
同飞股份,sz300990,89.5,90.81,89.5,19200.0,89.5,100,89.95,700,-1.44,89.5,89.5,19200,1720000.0,0.02,0.0,69.03,152.67,108.97,72.65,0.0
中光防雷,sz300414,14.63,14.7,14.63,25500.0,14.6,900,14.63,6200,-0.48,14.63,14.63,25500,370000.0,0.01,0.0,45.87,47.7,17.64,11.76,0.0
苏州天脉,sz301626,252.82,251.06,252.82,4400.0,252.65,100,252.82,200,0.7,252.82,252.82,4400,1110000.0,0.01,0.0,133.03,292.46,301.27,200.85,0.0
ST名家汇,sz300506,5.2,5.18,5.2,41500.0,5.2,16700,5.21,7200,0.39,5.2,5.2,41500,220000.0,0.01,0.0,38.2,74.13,6.22,4.14,0.0
森赫股份,sz301056,15.41,15.4,15.41,10900.0,15.41,6600,15.45,1100,0.06,15.41,15.41,10900,170000.0,0.01,0.0,27.12,41.11,18.48,12.32,0.0
宏达电子,sz300726,49.48,49.65,49.48,19900.0,49.48,2900,49.5,900,-0.34,49.48,49.48,19900,980000.0,0.01,0.0,106.1,203.78,59.58,39.72,0.0
宏源药业,sz301246,22.02,22.02,22.02,84500.0,22.02,37700,22.05,5000,0.0,22.02,22.02,84500,1860000.0,0.05,0.0,35.24,88.08,26.42,17.62,0.0
华盛锂电,sh688353,111.73,111.45,111.73,2446400.0,111.52,1300,111.73,7300,0.25,111.73,111.73,2446400,2730000.0,0.02,0.0,178.21,178.21,133.74,89.16,0.0
