name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,65.93,63.85,64.38,1643900.0,65.93,800,65.94,11800,3.26,66.29,64.38,1643900,107740000.0,7.31,2.99,14.83,73.62,76.62,51.08,1.23
锡华科技,sh603248,23.56,23.5,23.5,4386500.0,23.56,31300,23.57,13800,0.26,23.68,23.42,4386500,103200000.0,6.33,1.11,16.33,108.38,25.85,21.15,0.84
天溯计量,sz301449,76.67,74.12,74.68,923000.0,76.67,200,76.68,1400,3.44,76.75,74.68,923000,70240000.0,6.63,2.79,10.67,50.0,88.94,59.3,1.07
美埃科技,sh688376,59.31,57.41,57.5,183920200.0,59.3,200,59.31,900,3.31,60.28,57.5,183920200,108980000.0,1.36,4.84,80.22,80.22,68.89,45.93,0.91
同飞股份,sz300990,90.72,85.96,88.89,5233200.0,90.72,23900,90.75,900,5.54,91.62,88.22,5233200,473060000.0,6.79,3.96,69.97,154.75,103.15,68.77,1.0
中光防雷,sz300414,15.71,15.21,15.42,14569800.0,15.71,20100,15.72,31800,3.29,15.83,15.37,14569800,227910000.0,4.65,3.02,49.26,51.22,18.25,12.17,0.72
苏州天脉,sz301626,254.1,251.99,258.0,3038500.0,254.1,2900,254.2,300,0.84,258.0,241.0,3038500,763020000.0,5.77,6.75,133.7,293.94,302.39,201.59,0.53
ST名家汇,sz300506,5.32,5.23,5.28,7927000.0,5.31,27300,5.32,36700,1.72,5.35,5.22,7927000,41900000.0,1.08,2.49,39.09,75.84,6.28,4.18,0.79
森赫股份,sz301056,16.42,15.51,15.63,3967100.0,16.42,15800,16.43,10100,5.87,16.58,15.63,3967100,64150000.0,2.25,6.13,28.9,43.81,18.61,12.41,1.21
宏达电子,sz300726,50.25,48.44,49.38,7168000.0,50.24,400,50.25,35400,3.74,50.44,49.38,7168000,358030000.0,3.34,2.19,107.76,206.95,58.13,38.75,0.7
宏源药业,sz301246,20.54,20.19,20.3,5910700.0,20.54,700,20.55,6300,1.73,20.96,20.3,5910700,122190000.0,3.69,3.27,32.87,82.16,24.23,16.15,0.88
华盛锂电,sh688353,107.98,108.05,108.7,419480300.0,107.98,4400,107.99,5700,-0.06,111.46,107.15,419480300,458780000.0,2.63,3.99,172.23,172.23,129.66,86.44,1.04
鼎泰高科,sz301377,194.87,186.3,188.07,3102000.0,194.86,2300,194.87,15700,4.6,196.88,188.07,3102000,600780000.0,4.37,4.73,138.4,798.97,223.56,149.04,0.88
腾景科技,sh688195,228.0,209.1,219.0,984911100.0,228.0,4100,228.01,200,9.04,232.73,216.25,984911100,2213080000.0,7.61,7.88,294.92,294.92,250.92,167.28,1.21
珂玛科技,sz301611,122.8,110.39,115.0,12692500.0,122.8,200,122.85,100,11.24,124.0,113.02,12692500,1516090000.0,8.66,9.95,180.0,535.41,132.47,88.31,1.6
新诺威,sz300765,31.82,30.86,31.1,10472200.0,31.81,1500,31.82,100,3.11,32.39,31.01,10472200,333680000.0,0.75,4.47,446.94,446.94,37.03,24.69,1.05
安达智能,sh688125,249.0,247.01,254.43,113604400.0,249.0,1700,249.99,400,0.81,254.43,239.9,113604400,278980000.0,1.39,5.88,203.41,204.49,296.41,197.61,0.96
杰华特,sh688141,54.94,51.21,52.92,1198810700.0,54.93,200,54.94,15100,7.28,55.58,52.1,1198810700,651540000.0,2.66,6.8,247.41,247.41,61.45,40.97,1.04
铜冠铜箔,sz301217,43.69,40.99,40.68,33655600.0,43.69,64400,43.7,6500,6.59,44.65,40.68,33655600,1462660000.0,4.06,9.69,362.2,362.2,49.19,32.79,1.14
海科新源,sz301292,58.2,57.56,58.0,10506600.0,58.19,2700,58.2,5200,1.11,60.43,57.56,10506600,617520000.0,12.35,4.99,49.51,129.67,69.07,46.05,1.18
奕东电子,sz301123,58.95,56.32,57.39,6631400.0,58.95,20300,58.96,4300,4.67,59.35,57.24,6631400,389630000.0,2.84,3.75,137.71,138.32,67.58,45.06,1.07
安通控股,sh600179,4.61,4.55,4.56,57534100.0,4.61,732900,4.62,231600,1.32,4.7,4.55,57534100,266580000.0,1.49,3.3,178.05,195.07,5.01,4.1,0.4
华联控股,sz000036,5.23,5.16,5.2,29425700.0,5.22,118800,5.23,38000,1.36,5.26,5.16,29425700,153250000.0,2.1,1.94,73.28,73.42,5.68,4.64,0.7
滨海能源,sz000695,13.62,13.52,13.6,15104700.0,13.61,15700,13.62,85200,0.74,13.89,13.39,15104700,205870000.0,6.81,3.7,30.21,31.56,14.87,12.17,1.29
嘉美包装,sz002969,25.91,23.55,24.5,48352000.0,25.91,4483400,0.0,0,10.02,25.91,24.2,48352000,1230480000.0,4.43,7.26,283.01,284.62,25.91,21.2,0.58
联发股份,sz002394,16.49,15.36,15.55,31125200.0,16.48,900,16.49,224700,7.36,16.77,14.85,31125200,487460000.0,9.63,12.5,53.31,53.38,16.9,13.82,2.14
海汽集团,sh603069,19.92,19.75,19.99,3498800.0,19.92,41600,19.93,6000,0.86,20.05,19.8,3498800,69670000.0,1.11,1.27,62.95,62.95,21.73,17.78,0.78
胜通能源,sz001331,56.48,54.1,54.1,7647400.0,56.48,27200,56.49,7300,4.4,58.0,54.1,7647400,432130000.0,4.56,7.21,94.82,159.41,59.51,48.69,0.92
海南瑞泽,sz002596,4.15,4.11,4.13,22869700.0,4.14,141400,4.15,1664300,0.97,4.17,4.12,22869700,94750000.0,1.99,1.22,47.58,47.62,4.52,3.7,0.58
多氟多,sz002407,29.17,28.94,29.1,57686200.0,29.16,171800,29.17,29800,0.79,30.15,28.92,57686200,1700320000.0,5.34,4.25,315.2,347.25,31.83,26.05,1.44
章源钨业,sz002378,44.89,44.91,45.5,123000800.0,44.88,91700,44.89,221900,-0.04,45.8,41.36,123000800,5326560000.0,10.29,9.89,536.49,539.32,49.4,40.42,0.88
