股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002632.SZ,道明光学,9.63,10.057142857142868,涨停,1,0, 09:25:00, 09:25:00,努比亚AI手机+石墨烯散热+反光材料,,,,33,002632
002739.SZ,儒意电影,10.32,10.021321961620462,涨停,2,0, 09:30:33, 09:30:33,院线龙头+暑期档+IP潮玩,,,,33,002739
603108.SH,润达医疗,10.31,10.03201707577376,涨停,1,0, 11:25:44, 13:55:53,AI医疗+华为合作+医疗大模型出海+国企,,,,17,603108
600360.SH,华微电子,12.88,-9.99301187980433,跌停,0,2,,,, 09:32:09, 13:35:09,半导体板块大跌+此前涨幅较大+资金流出,17,600360
600203.SH,福日电子,11.92,9.963099630996311,涨停,1,0, 09:45:03, 09:45:03,消费电子+华为产业链+机器人+福建国资,,,,17,600203
002080.SZ,中材科技,60.86,-9.997042295178947,跌停,0,1,,,, 13:30:06, 13:30:06,PCB概念板块下跌+此前累计涨幅较大+定增募资风险提示,33,002080
000988.SZ,华工科技,130.69,-9.99931134219407,跌停,0,1,,,, 09:34:39, 14:15:45,CPO板块下跌+前期超涨,33,000988
002829.SZ,星网宇达,18.84,9.982486865148868,涨停,1,0, 09:41:36, 09:41:36,商业航天+无人系统+中报扭亏,,,,33,002829
603137.SH,恒尚节能,32.05,-9.99719180005617,跌停,0,1,,,, 09:25:01, 09:25:01,此前涨幅巨大+严重异常波动+风险提示+存储芯片板块低开,17,603137
600759.SH,ST洲际,2.5,-10.071942446043158,跌停,0,1,,,, 14:21:09, 14:47:03,前期连续涨停回调+油气板块下跌+资金流出,22,600759
920701.BJ,豪声电子,13.52,29.999999999999993,涨停,1,0, 09:42:30, 09:55:36,微型电声+消费电子+AI眼镜+泰国建厂,,,,151,920701
603567.SH,珍宝岛,5.48,10.04016064257028,涨停,1,0, 13:32:19, 13:32:19,中成药集采+中药全产业链,,,,17,603567
301176.SZ,逸豪新材,58.2,20.000000000000004,涨停,1,0, 09:44:45, 09:44:45,PCB铜箔+AI算力+消费电子,,,,33,301176
