name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,67.84,69.48,69.46,1270100.0,67.84,500,67.85,4400,-2.36,69.46,67.83,1270100,87220000.0,5.65,2.35,15.26,75.76,83.38,55.58,0.67
锡华科技,sh603248,22.85,22.95,22.93,2274900.0,22.84,19900,22.85,18400,-0.44,23.02,22.82,2274900,52060000.0,3.28,0.87,15.84,105.11,25.25,20.66,0.71
天溯计量,sz301449,79.18,80.68,80.0,959000.0,79.17,100,79.18,100,-1.86,80.29,79.01,959000,76340000.0,6.89,1.59,11.02,51.64,96.82,64.54,0.97
美埃科技,sh688376,63.58,64.92,65.18,160077400.0,63.58,500,63.64,400,-2.06,65.5,63.5,160077400,102910000.0,1.18,3.08,85.99,85.99,77.9,51.94,0.7
同飞股份,sz300990,81.99,83.16,83.19,1534800.0,81.9,500,81.99,17200,-1.41,84.45,81.46,1534800,126520000.0,1.99,3.6,63.23,139.86,99.79,66.53,0.69
中光防雷,sz300414,15.2,15.36,15.36,8590700.0,15.2,68800,15.21,29000,-1.04,15.49,15.2,8590700,131580000.0,2.74,1.89,47.66,49.55,18.43,12.29,0.62
苏州天脉,sz301626,173.6,175.57,175.36,880400.0,173.3,500,173.6,3000,-1.12,175.57,171.8,880400,152480000.0,1.67,2.15,91.35,200.82,210.68,140.46,0.77
ST名家汇,sz300506,4.9,4.85,4.87,7890200.0,4.89,2800,4.9,88800,1.03,4.96,4.81,7890200,38520000.0,1.07,3.09,36.0,69.85,5.82,3.88,0.87
森赫股份,sz301056,16.34,16.41,16.42,2536900.0,16.34,17100,16.35,800,-0.43,16.59,16.29,2536900,41690000.0,1.44,1.83,28.76,43.59,19.69,13.13,0.5
宏达电子,sz300726,48.4,48.99,48.74,5905100.0,48.4,7300,48.41,2800,-1.2,49.88,48.0,5905100,289300000.0,2.75,3.84,103.79,199.33,58.79,39.19,0.88
宏源药业,sz301246,21.78,21.43,21.44,7762100.0,21.78,40100,21.79,15700,1.63,22.05,21.37,7762100,169240000.0,4.85,3.17,34.86,87.12,25.72,17.14,0.94
华盛锂电,sh688353,107.17,101.7,100.9,841523900.0,107.16,900,107.17,19700,5.38,108.36,100.9,841523900,890550000.0,5.28,7.34,170.94,170.94,122.04,81.36,1.7
鼎泰高科,sz301377,177.01,180.0,180.16,4530000.0,177.0,100,177.01,13700,-1.66,180.5,168.12,4530000,785120000.0,6.38,6.88,125.72,725.74,216.0,144.0,1.32
腾景科技,sh688195,222.7,228.79,226.38,452105300.0,222.7,500,222.88,1600,-2.66,229.95,220.15,452105300,1013520000.0,3.5,4.28,288.06,288.06,274.55,183.03,0.45
珂玛科技,sz301611,121.0,128.95,128.0,11031700.0,120.94,100,121.0,1400,-6.17,129.98,119.17,11031700,1353680000.0,7.53,8.38,177.37,527.56,154.74,103.16,1.08
新诺威,sz300765,34.94,35.79,35.79,9106900.0,34.94,15100,34.95,400,-2.37,36.48,34.9,9106900,323060000.0,0.65,4.41,490.76,490.76,42.95,28.63,0.79
安达智能,sh688125,183.5,182.47,177.89,75192400.0,183.5,7600,183.57,200,0.56,184.92,177.89,75192400,136730000.0,0.92,3.85,149.9,150.7,218.96,145.98,0.73
杰华特,sh688141,49.48,49.6,49.44,807258200.0,49.45,2300,49.48,2600,-0.24,49.96,47.99,807258200,394500000.0,1.79,3.97,222.82,222.82,59.52,39.68,0.87
