name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,55.75,55.4,55.36,822700.0,55.75,4400,55.76,200,0.63,56.23,54.75,822700,45770000.0,3.47,2.67,13.23,62.26,66.48,44.32,0.7
锡华科技,sh603248,16.78,16.78,16.81,1895200.0,16.78,7500,16.79,6100,0.0,16.91,16.61,1895200,31790000.0,2.65,1.79,12.0,77.19,18.46,15.1,1.03
天溯计量,sz301449,39.18,38.87,38.55,927000.0,39.05,1600,39.18,300,0.8,39.26,38.15,927000,36090000.0,4.51,2.86,8.05,35.77,46.64,31.1,0.73
美埃科技,sh688376,60.87,60.76,60.34,87463800.0,60.86,300,60.87,0,0.18,61.79,59.05,87463800,53120000.0,0.65,4.51,82.33,82.33,72.91,48.61,0.73
同飞股份,sz300990,86.14,86.2,84.57,5759400.0,86.14,400,86.17,1200,-0.07,87.83,82.31,5759400,492930000.0,6.95,6.4,71.37,147.49,103.44,68.96,0.66
中光防雷,sz300414,11.47,11.9,11.73,16628800.0,11.46,8500,11.47,4600,-3.61,11.87,11.34,16628800,191750000.0,5.27,4.45,36.21,37.39,14.28,9.52,1.27
苏州天脉,sz301626,289.14,291.28,288.66,1374000.0,289.14,700,289.15,3600,-0.73,293.57,281.66,1374000,397590000.0,2.61,4.09,152.14,334.48,349.54,233.02,0.48
名家汇,sz300506,4.77,4.82,4.85,8174900.0,4.77,21100,4.78,115300,-1.04,4.86,4.73,8174900,39120000.0,1.07,2.7,36.3,68.0,5.78,3.86,0.54
森赫股份,sz301056,14.31,14.65,14.65,3359400.0,14.31,7400,14.36,1700,-2.32,14.65,14.08,3359400,48160000.0,1.91,3.89,25.19,38.18,17.58,11.72,0.66
宏达电子,sz300726,54.83,52.69,51.7,17538300.0,54.82,2600,54.83,2800,4.06,57.16,51.06,17538300,953270000.0,8.18,11.58,117.58,225.81,63.23,42.15,1.64
宏源药业,sz301246,17.35,17.14,16.96,5107600.0,17.34,9000,17.35,1200,1.23,17.56,16.93,5107600,88490000.0,2.95,3.68,30.01,69.4,20.57,13.71,0.95
华盛锂电,sh688353,82.25,80.69,80.02,241626300.0,82.25,600,82.28,200,1.93,82.73,79.28,241626300,197200000.0,1.51,4.28,131.19,131.19,96.83,64.55,0.76
鼎泰高科,sz301377,384.99,390.3,383.28,2106500.0,384.99,2900,385.0,200,-1.36,391.68,378.0,2106500,811710000.0,2.13,3.5,380.6,1632.53,468.36,312.24,0.91
腾景科技,sh688195,181.34,194.89,184.88,1422837700.0,181.34,100,181.37,700,-6.95,188.91,178.99,1422837700,2608070000.0,7.86,5.09,328.39,328.39,233.87,155.91,1.1
珂玛科技,sz301611,85.99,85.79,84.52,4516900.0,85.95,300,85.99,18900,0.23,86.98,83.29,4516900,385200000.0,3.08,4.3,126.04,374.92,102.95,68.63,0.77
石药创新,sz300765,43.52,42.4,42.18,12037600.0,43.51,600,43.52,151700,2.64,43.65,42.01,12037600,517950000.0,0.86,3.87,611.28,611.28,50.88,33.92,0.62
安达智能,sh688125,115.23,113.66,111.68,95186900.0,115.23,400,115.39,700,1.38,117.5,109.55,95186900,108450000.0,1.16,6.99,94.72,94.98,136.39,90.93,1.31
杰华特,sh688141,105.29,107.0,106.85,1082759900.0,105.29,7800,105.3,200,-1.6,108.45,103.6,1082759900,1142550000.0,2.4,4.53,474.14,474.14,128.4,85.6,0.93
铜冠铜箔,sz301217,108.7,107.25,104.5,26267300.0,108.7,6100,108.71,900,1.35,111.68,103.01,26267300,2850690000.0,3.17,8.08,901.14,901.14,128.7,85.8,0.89
海科新源,sz301292,61.7,59.88,60.0,4296800.0,61.7,1900,61.71,100,3.04,62.25,59.11,4296800,262990000.0,5.04,5.24,52.56,137.46,71.86,47.9,0.69
奕东电子,sz301123,77.0,75.3,74.04,6799100.0,76.98,700,77.0,2600,2.26,78.6,72.31,6799100,520060000.0,4.12,8.35,127.08,180.67,90.36,60.24,0.78
