股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000004.SZ,国华退,0.45,0.0,涨停,5,0, 10:56:48, 14:51:47,退市整理期+减亏+移动安全, 09:31:30, 09:31:30,,37,000004
000016.SZ,*ST康佳A,2.68,0.3745318352060012,涨停,4,0, 09:35:00, 11:16:20,追偿1.67亿+华润保壳预期+PCB存储芯片+央企,,,,33,000016
000078.SZ,ST海王,1.5,0.671140939597316,涨停,3,0, 09:30:00, 09:41:15,摘帽预期+miRNA肿瘤早筛+医药全产业链,,,,33,000078
000506.SZ,招金黄金,13.5,-2.667627974044695,涨停,2,0, 09:31:00, 09:31:00,黄金+一季报扭亏+国企,,,,33,000506
000576.SZ,甘化科工,7.82,-3.9312039312039344,涨停,2,0, 09:41:30, 09:41:30,参股锴威特半导体+光电成像+非晶合金+军工,,,,33,000576
000592.SZ,平潭发展,6.98,0.0,跌停,0,1,,,, 10:30:45, 14:40:59,此前涨幅较大+主力资金净流出+业绩持续亏损,33,000592
000595.SZ,宝塔实业,6.1,-2.2435897435897525,涨停,2,0, 09:30:00, 09:30:00,脱星摘帽+新能源发电+宁夏国资+股东增持,,,,33,000595
000609.SZ,*ST中迪,12.88,-0.30959752321980766,跌停,0,1,,,, 09:39:45, 13:56:18,此前涨幅较大+半导体板块走弱+退市风险警示,33,000609
000639.SZ,ST西王,1.27,-0.7812500000000007,涨停,3,0, 09:33:00, 14:13:13,高管增持+玉米油龙头+控制权变更预期,,,,33,000639
000656.SZ,金科股份,1.43,9.999999999999991,涨停,2,0, 09:30:00, 09:30:00,摘帽+地产开发+不动产综合运营,,,,33,000656
000711.SZ,ST京蓝,5.39,2.4714828897338386,涨停,4,0, 09:31:30, 10:46:17,ITO靶材投产+铟资源循环+ST板块,,,,33,000711
000821.SZ,ST京机,8.35,-0.7134363852556539,涨停,2,0, 14:48:52, 14:48:52,钙钛矿设备+机器人+ST板块+回购,,,,33,000821
000826.SZ,*ST启环,1.82,-0.5464480874316945,跌停,0,1,,,, 14:08:28, 14:16:13,预重整再次延期+资金净流出+此前异常波动,33,000826
000838.SZ,*ST发展,1.83,3.3898305084745792,涨停,2,0, 09:47:30, 09:47:30,重整+房地产,,,,33,000838
000890.SZ,法尔胜,8.02,-1.231527093596055,跌停,0,1,,,, 09:32:15, 13:26:22,光纤概念降温+此前涨幅较大,33,000890
000908.SZ,石药景峰,6.63,-3.6337209302325584,涨停,2,0, 09:35:15, 14:24:34,石药入主+创新药+摘帽更名+一季报扭亏,,,,33,000908
000909.SZ,*ST数源,4.37,0.22935779816513271,涨停,4,0, 09:30:15, 09:30:15,资产整合+杭州国资+大功率充电桩,,,,33,000909
000975.SZ,山金国际,19.7,-0.7056451612903254,涨停,1,0, 09:31:45, 09:45:30,黄金+业绩预增+山东国资,,,,33,000975
001268.SZ,联合精密,41.01,4.086294416243653,涨停,1,0, 11:12:11, 11:12:11,成飞概念+航空精密零部件+拟定增,,,,33,001268
001270.SZ,铖昌科技,177.0,8.376193975018374,涨停,1,0, 09:33:45, 09:33:45,商业航天+相控阵T/R芯片+摘帽,,,,33,001270
001306.SZ,夏厦精密,65.01,2.7176489176805276,涨停,1,0, 09:36:30, 10:14:15,人形机器人+行星滚柱丝杠+精密减速机,,,,33,001306
001317.SZ,三羊马,47.69,-1.5279785257072105,涨停,2,0, 09:33:15, 09:33:15,物流+跨境电商+小米汽车,,,,33,001317
