name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,58.13,58.16,58.65,1333000.0,58.13,400,58.14,300,-0.05,59.78,57.7,1333000,78090000.0,5.62,3.58,13.79,64.91,69.79,46.53,1.02
锡华科技,sh603248,23.88,24.25,23.05,30625700.0,23.87,6700,23.88,6400,-1.53,24.44,22.89,30625700,719810000.0,42.83,6.39,17.08,109.85,26.68,21.83,1.47
天溯计量,sz301449,40.82,41.38,41.21,1045300.0,40.82,4500,40.85,6600,-1.35,41.9,40.68,1045300,43040000.0,5.09,2.95,8.39,37.27,49.66,33.1,0.8
美埃科技,sh688376,64.02,64.4,65.6,111760500.0,64.02,300,64.03,0,-0.59,66.08,63.71,111760500,72610000.0,0.83,3.68,86.59,86.59,77.28,51.52,0.86
同飞股份,sz300990,106.27,107.34,107.3,8198500.0,106.21,8800,106.27,400,-1.0,109.41,105.8,8198500,881550000.0,9.9,3.36,88.04,181.95,128.81,85.87,0.81
中光防雷,sz300414,11.53,11.61,11.63,7993700.0,11.53,19400,11.54,38900,-0.69,11.69,11.42,7993700,92160000.0,2.53,2.33,36.4,37.59,13.93,9.29,0.75
苏州天脉,sz301626,331.99,332.0,335.01,3114400.0,331.99,100,332.01,100,-0.0,351.16,330.91,3114400,1066190000.0,5.92,6.1,174.69,384.05,398.4,265.6,1.06
名家汇,sz300506,4.71,4.76,4.76,11559100.0,4.7,233500,4.71,46500,-1.05,4.8,4.67,11559100,54700000.0,1.52,2.73,35.84,67.15,5.71,3.81,0.94
森赫股份,sz301056,13.86,14.21,14.18,4501800.0,13.86,7300,13.87,3300,-2.46,14.29,13.69,4501800,62430000.0,2.56,4.22,24.39,36.98,17.05,11.37,1.1
宏达电子,sz300726,58.72,60.53,60.81,16982600.0,58.72,2200,58.73,700,-2.99,61.49,58.19,16982600,1016810000.0,7.92,5.45,125.92,241.83,72.64,48.42,1.0
宏源药业,sz301246,18.03,18.07,17.96,5858500.0,18.03,10800,18.04,5900,-0.22,18.27,17.93,5858500,105970000.0,2.46,1.88,42.93,72.12,21.68,14.46,1.11
华盛锂电,sh688353,82.87,83.59,84.28,230212700.0,82.87,27400,82.88,0,-0.86,84.36,82.7,230212700,192250000.0,1.44,1.99,132.18,132.18,100.31,66.87,0.57
鼎泰高科,sz301377,398.0,399.85,406.0,3582500.0,398.0,9200,398.01,500,-0.46,419.99,397.8,3582500,1465420000.0,3.62,5.55,393.47,1687.7,479.82,319.88,1.32
腾景科技,sh688195,194.76,190.1,193.0,1298307400.0,194.76,5600,194.77,500,2.45,202.49,189.33,1298307400,2563840000.0,7.17,6.92,352.69,352.69,228.12,152.08,1.31
珂玛科技,sz301611,96.69,98.7,100.49,7244600.0,96.69,19400,96.7,2500,-2.04,100.8,95.88,7244600,711270000.0,4.94,4.98,141.73,421.57,118.44,78.96,0.78
石药创新,sz300765,47.86,46.39,46.49,21855800.0,47.85,142700,47.86,12400,3.17,48.2,45.35,21855800,1029870000.0,1.56,6.14,672.24,672.24,55.67,37.11,1.34
安达智能,sh688125,127.71,124.9,125.95,109717400.0,127.71,400,127.88,200,2.25,132.7,124.61,109717400,141950000.0,1.33,6.48,104.98,105.27,149.88,99.92,1.21
杰华特,sh688141,116.46,114.73,120.01,1980303800.0,116.46,30100,116.48,1700,1.51,124.99,115.54,1980303800,2368070000.0,4.4,8.24,524.44,524.44,137.68,91.78,1.51
铜冠铜箔,sz301217,114.54,111.53,113.55,32969400.0,114.53,7400,114.54,8900,2.7,116.88,113.14,32969400,3793320000.0,3.98,3.35,949.55,949.55,133.84,89.22,1.03
海科新源,sz301292,60.29,60.9,60.5,4895200.0,60.29,1800,60.3,2700,-1.0,61.59,59.9,4895200,296810000.0,5.75,2.78,51.36,134.32,73.08,48.72,0.9
奕东电子,sz301123,79.3,80.58,82.5,7148100.0,79.29,3200,79.3,11400,-1.59,83.06,78.88,7148100,578040000.0,4.33,5.19,130.88,186.07,96.7,64.46,0.81
安通控股,sh600179,4.58,4.58,4.58,23222300.0,4.57,357800,4.58,17700,0.0,4.59,4.54,23222300,106120000.0,0.6,1.09,176.89,193.8,5.04,4.12,0.88
华联控股,sz000036,4.05,4.08,4.06,31497000.0,4.04,98700,4.05,152000,-0.74,4.1,3.98,31497000,127000000.0,2.25,2.94,56.82,56.85,4.49,3.67,1.34
滨海能源,sz000695,13.16,13.08,13.13,4604700.0,13.16,143300,13.17,5400,0.61,13.25,13.01,4604700,60560000.0,2.07,1.83,29.21,30.5,14.39,11.77,1.3
嘉美包装,sz002969,11.29,11.51,11.55,25186300.0,11.29,20400,11.3,79700,-1.91,11.65,11.24,25186300,287250000.0,2.3,3.56,123.37,124.02,12.66,10.36,1.36
联发股份,sz002394,10.41,10.32,10.32,3587400.0,10.4,900,10.41,3700,0.87,10.46,10.3,3587400,37290000.0,1.11,1.55,33.66,33.7,11.35,9.29,0.82
海汽集团,sh603069,13.94,13.97,14.0,5173000.0,13.94,43600,13.95,1000,-0.21,14.2,13.75,5173000,72360000.0,1.64,3.22,44.05,44.05,15.37,12.57,0.89
胜通能源,sz001331,45.55,46.16,46.3,6048600.0,45.53,400,45.55,26100,-1.32,46.9,44.67,6048600,276350000.0,2.12,4.83,130.2,186.41,50.78,41.54,1.1
海南瑞泽,sz002596,3.3,3.44,3.48,55205000.0,3.29,449300,3.3,240300,-4.07,3.49,3.25,55205000,181770000.0,4.81,6.98,37.84,37.87,3.78,3.1,2.44
多氟多,sz002407,32.65,32.99,33.11,57575900.0,32.64,36400,32.65,12800,-1.03,33.4,32.51,57575900,1899160000.0,5.33,2.7,352.92,388.68,36.29,29.69,0.92
章源钨业,sz002378,23.6,23.7,23.74,21850900.0,23.6,84000,23.61,7700,-0.42,24.1,23.5,21850900,519980000.0,1.83,2.53,282.23,283.53,26.07,21.33,0.63
神剑股份,sz002361,10.42,10.64,10.74,55057200.0,10.42,16700,10.43,62200,-2.07,10.75,10.35,55057200,578390000.0,6.52,3.76,88.0,99.1,11.7,9.58,0.74
圣晖集成,sh603163,83.23,83.6,84.06,2490400.0,83.23,400,83.24,800,-0.44,85.68,82.89,2490400,209920000.0,2.49,3.34,83.23,83.23,91.96,75.24,0.83
万润股份,sz002643,13.22,13.45,13.53,14829100.0,13.22,44200,13.23,48100,-1.71,13.55,13.18,14829100,197980000.0,1.64,2.75,119.27,121.08,14.8,12.11,0.84
快克智能,sh603203,46.99,47.9,48.6,9396600.0,46.99,12500,47.0,17300,-1.9,48.8,46.8,9396600,448650000.0,2.88,4.18,153.3,155.07,52.69,43.11,1.02
海南发展,sz002163,7.92,8.07,8.01,29744100.0,7.92,69700,7.93,66400,-1.86,8.11,7.82,29744100,236430000.0,3.7,3.59,63.64,66.92,8.88,7.26,0.57
宏和科技,sh603256,159.22,148.92,156.33,49087800.0,159.22,100,159.23,600,6.92,163.81,155.65,49087800,7893550000.0,5.43,5.48,1440.28,1440.28,163.81,134.03,1.48
亚翔集成,sh603929,159.87,159.47,163.0,4626800.0,159.87,700,159.88,2100,0.25,165.48,159.09,4626800,752440000.0,2.17,4.01,341.1,341.1,175.42,143.52,1.25
世嘉科技,sz002796,31.3,31.73,32.01,12369600.0,31.3,12000,31.31,4500,-1.36,32.17,31.2,12369600,391100000.0,5.42,3.06,71.4,78.99,34.9,28.56,0.79
深圳新星,sh603978,26.2,24.68,24.66,26026700.0,26.19,16400,26.2,7600,6.16,26.89,24.43,26026700,676230000.0,12.33,9.97,55.31,55.31,27.15,22.21,1.4
友邦吊顶,sz002718,83.88,85.15,85.5,746700.0,83.88,3900,83.89,400,-1.49,86.6,83.0,746700,63300000.0,0.78,4.23,80.71,108.58,93.67,76.64,1.13
九鼎新材,sz002201,10.52,10.85,10.85,58100800.0,10.51,50200,10.52,137900,-3.04,10.97,10.45,58100800,619520000.0,9.65,4.79,63.33,68.55,11.94,9.77,0.75
国风新材,sz000859,9.54,9.73,9.75,67860300.0,9.54,160500,9.55,285100,-1.95,10.26,9.53,67860300,667950000.0,7.57,7.5,85.47,85.48,10.7,8.76,0.79
ST天际,sz002759,14.84,15.28,15.25,18079200.0,14.83,107500,14.84,24100,-2.88,15.41,14.8,18079200,271770000.0,3.61,3.99,74.36,74.41,16.81,13.75,1.02
东材科技,sh601208,52.19,52.75,53.32,64401000.0,52.19,116400,52.2,41700,-1.06,54.34,51.98,64401000,3424810000.0,6.38,4.47,527.21,527.21,58.03,47.48,0.81
三孚股份,sh603938,49.25,50.35,50.89,25010900.0,49.25,28500,49.26,44200,-2.18,52.18,48.9,25010900,1263390000.0,6.54,6.51,188.44,188.44,55.39,45.32,0.72
航天工程,sh603698,21.65,21.98,22.06,7951500.0,21.64,22400,21.65,10400,-1.5,22.09,21.55,7951500,173180000.0,1.48,2.46,116.04,116.04,24.18,19.78,0.92
翔鹭钨业,sz002842,34.49,35.1,35.18,24840500.0,34.48,149500,34.49,19000,-1.74,35.56,34.34,24840500,869230000.0,9.25,3.48,92.59,112.84,38.61,31.59,0.63
天赐材料,sz002709,33.31,33.53,33.65,36450900.0,33.31,35800,33.32,52400,-0.66,33.69,33.21,36450900,1219370000.0,2.42,1.43,502.65,679.04,36.88,30.18,1.1
安记食品,sh603696,14.56,14.39,14.23,18103600.0,14.56,100500,14.57,4300,1.18,14.62,14.04,18103600,260900000.0,7.7,4.03,34.25,34.25,15.83,12.95,1.17
柏诚股份,sh601133,24.93,25.79,25.99,17022400.0,24.92,7900,24.93,3600,-3.33,26.28,24.72,17022400,431970000.0,3.25,6.05,130.73,131.18,28.37,23.21,1.48
德尔未来,sz002631,14.13,14.14,14.42,69722500.0,14.13,51500,14.14,8000,-0.07,14.75,14.0,69722500,994940000.0,8.78,5.3,112.15,112.66,15.55,12.73,1.03
创元科技,sz000551,12.33,12.45,12.55,9946300.0,12.33,49500,12.34,13100,-0.96,12.56,12.28,9946300,123400000.0,2.05,2.25,59.72,59.77,13.7,11.21,1.04
浔兴股份,sz002098,8.24,8.31,8.29,4483400.0,8.23,6200,8.24,2500,-0.84,8.32,8.16,4483400,36890000.0,1.25,1.93,29.5,29.5,9.14,7.48,1.03
合兴包装,sz002228,3.23,3.23,3.24,16199800.0,3.22,101000,3.23,467700,0.0,3.26,3.2,16199800,52330000.0,1.34,1.86,39.06,39.19,3.55,2.91,0.56
神农种业,sz300189,6.7,6.79,6.79,197432300.0,6.7,835000,6.71,190900,-1.33,6.96,6.55,197432300,1324100000.0,22.28,6.04,59.38,68.61,8.15,5.43,0.83
南宁百货,sh600712,5.74,5.89,5.89,52779700.0,5.74,448100,5.75,6500,-2.55,6.04,5.7,52779700,306150000.0,9.8,5.77,30.92,31.26,6.48,5.3,0.88
集泰股份,sz002909,6.85,6.87,6.78,61752300.0,6.85,29300,6.86,25300,-0.29,7.07,6.66,61752300,422700000.0,16.23,5.97,26.06,26.71,7.56,6.18,1.03
鹏辉能源,sz300438,51.67,51.47,51.65,12988600.0,51.66,29100,51.67,13600,0.39,52.45,51.53,12988600,674670000.0,3.21,1.79,208.83,260.08,61.76,41.18,1.02
大中矿业,sz001203,24.54,24.74,24.89,10676400.0,24.54,5600,24.58,3000,-0.81,24.89,24.52,10676400,262980000.0,0.82,1.5,320.48,376.22,27.21,22.27,0.7
菱电电控,sh688667,98.2,98.39,99.35,69697000.0,98.2,800,98.31,1000,-0.19,100.0,97.35,69697000,68820000.0,1.32,2.69,51.75,51.75,118.07,78.71,0.93
海南海药,sz000566,4.98,5.07,5.2,147516800.0,4.97,486200,4.98,576500,-1.78,5.2,4.89,147516800,734060000.0,11.38,6.11,64.57,64.61,5.58,4.56,2.45
鲁信创投,sh600783,15.52,15.6,15.65,8628700.0,15.52,54200,15.53,1900,-0.51,15.8,15.49,8628700,134400000.0,1.16,1.99,115.52,115.52,17.16,14.04,0.51
鸿富瀚,sz301086,174.0,176.0,178.06,4027900.0,174.0,200,174.06,100,-1.14,179.79,172.16,4027900,705460000.0,5.77,4.34,121.38,219.0,211.2,140.8,0.73
鹭燕医药,sz002788,11.24,11.47,11.43,11903700.0,11.24,52600,11.25,1000,-2.01,11.47,11.19,11903700,134320000.0,3.12,2.44,42.92,43.67,12.62,10.32,0.88
青鸟智控,sz002960,8.86,8.93,8.93,11840100.0,8.86,14700,8.87,83500,-0.78,9.0,8.78,11840100,105200000.0,1.22,2.46,85.8,93.36,9.82,8.04,1.43
和林微纳,sh688661,106.15,107.0,111.01,361466000.0,106.15,900,106.22,200,-0.79,112.58,105.85,361466000,393320000.0,2.38,6.29,161.23,161.23,128.4,85.6,0.85
联特科技,sz301205,327.5,321.0,324.99,6331500.0,327.5,3600,327.53,100,2.02,335.12,317.16,6331500,2057830000.0,7.57,5.6,274.08,426.03,385.2,256.8,0.96
天华新能,sz300390,54.23,54.19,54.28,18746200.0,54.22,15700,54.23,2100,0.07,54.76,53.8,18746200,1020280000.0,2.63,1.77,385.84,450.52,65.03,43.35,0.83
可川科技,sh603052,59.23,59.71,60.28,4391700.0,59.23,4500,59.24,7600,-0.8,60.88,58.9,4391700,263100000.0,2.34,3.32,111.29,111.29,65.68,53.74,0.8
华康洁净,sz301235,48.14,46.91,47.15,9394100.0,48.14,2300,48.15,6400,2.62,48.5,46.64,9394100,447290000.0,9.01,3.97,50.17,67.03,56.29,37.53,1.19
石大胜华,sh603026,59.78,60.09,60.12,4361000.0,59.78,4500,59.79,3600,-0.52,60.97,59.62,4361000,262630000.0,1.87,2.25,139.11,139.11,66.1,54.08,0.86
天宏锂电,bj920252,14.81,14.79,14.9,1230500.0,14.8,2900,14.81,38900,0.14,15.06,14.7,1230500,18318800.0,1.8,2.43,10.11,15.2,19.22,10.36,0.85
华瑞股份,sz300626,29.51,29.78,30.0,4792400.0,29.49,2300,29.51,1900,-0.91,30.49,28.7,4792400,140060000.0,2.66,6.01,53.09,53.12,35.74,23.82,0.94
京能电力,sh600578,5.34,5.38,5.39,41797800.0,5.34,63800,5.35,582400,-0.74,5.41,5.33,41797800,224000000.0,0.62,1.49,357.49,357.49,5.92,4.84,0.69
山东黄金,sh600547,31.45,32.23,32.17,90026400.0,31.45,14700,31.46,127200,-2.42,32.27,31.26,90026400,2860210000.0,2.49,3.13,1136.74,1449.82,35.45,29.01,1.26
同惠电子,bj920509,21.67,22.02,22.35,3576800.0,21.67,400,21.68,2800,-1.59,22.58,21.52,3576800,78705500.0,4.26,4.81,18.2,34.74,28.62,15.42,1.23
博威合金,sh601137,20.35,20.65,20.86,10043400.0,20.34,15100,20.35,11300,-1.45,20.98,20.3,10043400,206310000.0,1.09,3.29,186.84,186.84,22.72,18.59,0.87
四方达,sz300179,42.16,45.06,45.2,55519500.0,42.16,14300,42.17,3000,-6.44,45.32,41.85,55519500,2422280000.0,14.78,7.7,158.37,204.78,54.07,36.05,1.01
海博思创,sh688411,166.03,167.18,168.0,194184700.0,166.0,7700,166.03,200,-0.69,169.89,165.61,194184700,325310000.0,1.46,2.56,220.11,302.93,200.62,133.74,0.81
天振股份,sz301356,20.71,19.58,19.85,2694800.0,20.71,9800,20.72,43800,5.77,20.84,19.54,2694800,55130000.0,2.14,6.64,26.13,44.73,23.5,15.66,2.47
艾可蓝,sz300816,66.1,65.24,65.0,3833400.0,66.1,2600,66.11,3100,1.32,66.45,63.77,3833400,249310000.0,6.57,4.11,38.58,52.88,78.29,52.19,1.02
富祥股份,sz300497,20.52,20.83,20.81,41759800.0,20.52,20700,20.53,101600,-1.49,21.35,20.46,41759800,869730000.0,9.15,4.27,93.63,110.53,25.0,16.66,0.78
云南锗业,sz002428,94.74,93.49,96.19,65968600.0,94.74,326300,94.75,4900,1.34,97.86,94.01,65968600,6347850000.0,10.1,4.12,618.66,618.77,102.84,84.14,1.22
中钨高新,sz000657,60.26,60.49,61.0,73788300.0,60.26,7500,60.27,3400,-0.38,62.46,59.91,73788300,4512670000.0,5.08,4.22,875.45,1373.08,66.54,54.44,0.97
泓禧科技,bj920857,18.73,19.23,19.31,763600.0,18.73,400,18.75,2400,-2.6,19.42,18.71,763600,14463400.0,1.03,3.69,13.86,13.86,24.99,13.47,1.82
盛剑科技,sh603324,26.69,26.78,27.2,2132100.0,26.68,5100,26.69,1700,-0.34,27.28,26.55,2132100,57330000.0,1.46,2.73,38.93,40.3,29.46,24.1,0.74
厦钨新能,sh688778,43.18,43.6,43.24,611431300.0,43.18,8300,43.19,300,-0.96,44.47,43.09,611431300,267310000.0,1.21,3.17,217.93,217.93,52.32,34.88,0.91
