name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,110.1,110.98,110.1,13100.0,110.01,1100,110.1,2200,-0.79,110.1,110.1,13100,1440000.0,0.06,0.0,24.77,122.95,133.18,88.78,0.0
锡华科技,sh603248,29.1,28.17,29.1,483800.0,29.08,500,29.1,2500,3.3,29.1,29.1,483800,14080000.0,0.7,0.0,20.17,133.86,30.99,25.35,0.0
天溯计量,sz301449,68.92,68.93,68.92,1700.0,68.8,300,68.92,1800,-0.01,68.92,68.92,1700,120000.0,0.01,0.0,9.59,44.95,82.72,55.14,0.0
美埃科技,sh688376,71.9,71.7,71.9,370000.0,71.53,200,71.9,500,0.28,71.9,71.9,370000,270000.0,0.0,0.0,97.25,97.25,86.04,57.36,0.0
同飞股份,sz300990,86.04,85.85,86.04,12000.0,86.04,3300,86.5,100,0.22,86.04,86.04,12000,1030000.0,0.02,0.0,66.36,146.77,103.02,68.68,0.0
中光防雷,sz300414,14.54,14.49,14.54,16600.0,14.54,600,14.55,1000,0.35,14.54,14.54,16600,240000.0,0.01,0.0,45.59,47.4,17.39,11.59,0.0
苏州天脉,sz301626,287.0,285.5,287.0,6800.0,283.23,100,287.0,1200,0.53,287.0,287.0,6800,1950000.0,0.01,0.0,151.02,332.0,342.6,228.4,0.0
ST名家汇,sz300506,4.95,4.95,4.95,254100.0,4.95,57700,4.96,5800,0.0,4.95,4.95,254100,1260000.0,0.03,0.0,36.37,70.57,5.94,3.96,0.0
森赫股份,sz301056,13.9,13.76,13.9,24700.0,13.9,300,13.91,2600,1.02,13.9,13.9,24700,340000.0,0.01,0.0,24.46,37.08,16.51,11.01,0.0
宏达电子,sz300726,50.45,50.3,50.45,21900.0,50.41,2000,50.45,1400,0.3,50.45,50.45,21900,1100000.0,0.01,0.0,108.18,207.77,60.36,40.24,0.0
宏源药业,sz301246,32.02,32.37,32.02,319700.0,32.02,34300,32.06,2000,-1.08,32.02,32.02,319700,10240000.0,0.19,0.0,54.46,128.08,38.84,25.9,0.0
华盛锂电,sh688353,113.3,113.3,113.3,1948700.0,113.18,200,113.3,1500,0.0,113.3,113.3,1948700,2210000.0,0.01,0.0,180.71,180.71,135.96,90.64,0.0
鼎泰高科,sz301377,237.0,237.55,237.0,23700.0,236.98,100,237.0,1900,-0.23,237.0,237.0,23700,5620000.0,0.03,0.0,168.33,971.7,285.06,190.04,0.0
腾景科技,sh688195,338.0,337.9,338.0,2788100.0,337.98,2700,338.0,6500,0.03,338.0,338.0,2788100,9420000.0,0.02,0.0,437.2,437.2,405.48,270.32,0.0
珂玛科技,sz301611,108.25,107.55,108.25,67800.0,108.22,1000,108.25,800,0.65,108.25,108.25,67800,7340000.0,0.05,0.0,158.68,471.97,129.06,86.04,0.0
新诺威,sz300765,31.15,30.84,31.15,30600.0,31.12,2600,31.22,1000,1.01,31.15,31.15,30600,950000.0,0.0,0.0,437.53,437.53,37.01,24.67,0.0
安达智能,sh688125,207.26,205.21,207.26,384000.0,207.26,400,208.67,600,1.0,207.26,207.26,384000,800000.0,0.0,0.0,169.31,170.22,246.25,164.17,0.0
杰华特,sh688141,95.98,95.99,95.98,19380400.0,95.98,3000,95.99,1400,-0.01,95.98,95.98,19380400,18600000.0,0.04,0.0,432.22,432.22,115.19,76.79,0.0
铜冠铜箔,sz301217,85.0,88.55,85.0,1100500.0,85.0,69100,85.01,2700,-4.01,85.0,85.0,1100500,93550000.0,0.13,0.0,704.66,704.66,106.26,70.84,0.0
海科新源,sz301292,92.89,91.71,92.89,174200.0,92.89,10600,92.9,2100,1.29,92.89,92.89,174200,16180000.0,0.2,0.0,79.02,206.95,110.05,73.37,0.0
奕东电子,sz301123,67.8,67.93,67.8,210800.0,67.67,100,67.8,900,-0.19,67.8,67.8,210800,14290000.0,0.13,0.0,111.9,159.09,81.52,54.34,0.0
安通控股,sh600179,4.26,4.26,4.26,229900.0,4.25,45600,4.26,72500,0.0,4.26,4.26,229900,980000.0,0.01,0.0,164.53,180.26,4.69,3.83,0.0
华联控股,sz000036,5.58,5.59,5.58,209700.0,5.58,7900,5.59,10800,-0.18,5.58,5.58,209700,1170000.0,0.01,0.0,78.29,78.33,6.15,5.03,0.0
滨海能源,sz000695,15.78,15.89,15.78,30800.0,15.78,400,15.79,500,-0.69,15.78,15.78,30800,490000.0,0.01,0.0,35.0,36.57,17.48,14.3,0.0
嘉美包装,sz002969,22.98,23.1,22.98,624000.0,22.98,36700,22.99,14700,-0.52,22.98,22.98,624000,14340000.0,0.06,0.0,251.01,252.43,25.41,20.79,0.0
