name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,117.1,108.5,108.5,7094300.0,117.1,1900,117.11,200,7.93,120.0,108.5,7094300,814460000.0,31.54,10.6,26.34,130.77,130.2,86.8,1.18
锡华科技,sh603248,30.21,30.06,30.0,13595900.0,30.2,49800,30.21,1000,0.5,30.65,29.57,13595900,409790000.0,19.62,3.59,20.94,138.97,33.07,27.05,0.96
天溯计量,sz301449,73.29,72.3,72.3,1362000.0,73.27,200,73.29,3900,1.37,74.0,71.51,1362000,98970000.0,9.79,3.44,10.2,47.8,86.76,57.84,1.04
美埃科技,sh688376,75.05,70.22,71.49,330780700.0,75.05,16600,75.06,2300,6.88,75.9,71.05,330780700,245370000.0,2.45,6.91,101.51,101.51,84.26,56.18,1.34
同飞股份,sz300990,92.43,88.15,89.0,9610300.0,92.43,200,92.45,8400,4.86,93.8,87.08,9610300,876870000.0,12.46,7.62,71.29,157.67,105.78,70.52,1.83
中光防雷,sz300414,15.14,14.94,14.98,17479900.0,15.14,143800,15.15,44300,1.34,15.14,14.71,17479900,260920000.0,5.58,2.88,47.47,49.36,17.93,11.95,1.83
苏州天脉,sz301626,298.98,296.47,300.0,3013000.0,298.3,100,298.98,900,0.85,304.98,287.0,3013000,890470000.0,5.73,6.06,157.32,345.86,355.76,237.18,1.26
ST名家汇,sz300506,5.18,4.99,5.01,16774500.0,5.18,234600,5.19,304800,3.81,5.21,4.99,16774500,86050000.0,2.28,4.41,38.06,73.85,5.99,3.99,1.5
森赫股份,sz301056,14.91,14.56,14.57,5076500.0,14.91,1500,14.92,600,2.4,15.2,14.36,5076500,75070000.0,2.88,5.77,26.24,39.78,17.47,11.65,1.42
宏达电子,sz300726,55.21,51.55,52.38,26872900.0,55.21,90300,55.22,17200,7.1,59.5,52.38,26872900,1517830000.0,12.53,13.81,118.39,227.38,61.86,41.24,2.61
宏源药业,sz301246,31.8,30.36,30.0,37961600.0,31.8,51900,31.81,28400,4.74,32.69,29.45,37961600,1183430000.0,22.32,10.67,54.08,127.2,36.43,24.29,0.98
华盛锂电,sh688353,107.31,105.5,106.01,566846400.0,107.31,3200,107.32,14100,1.72,107.64,104.74,566846400,601900000.0,3.55,2.75,171.16,171.16,126.6,84.4,0.55
鼎泰高科,sz301377,235.35,237.38,238.5,4093300.0,235.35,1400,235.4,1300,-0.86,239.88,228.0,4093300,961860000.0,5.76,5.0,167.15,964.93,284.86,189.9,1.09
腾景科技,sh688195,375.6,372.5,376.0,724638400.0,375.57,300,375.6,8100,0.83,382.5,360.06,724638400,2694400000.0,5.6,6.02,485.84,485.84,447.0,298.0,1.01
珂玛科技,sz301611,112.88,103.6,104.03,24204200.0,112.88,19800,112.89,8100,8.96,115.89,103.66,24204200,2671930000.0,16.51,11.81,165.46,492.16,124.32,82.88,1.65
新诺威,sz300765,32.59,32.07,32.06,9564100.0,32.59,57800,32.6,8900,1.62,33.09,32.05,9564100,311460000.0,0.68,3.24,457.76,457.76,38.48,25.66,0.91
安达智能,sh688125,212.1,212.34,212.75,116720500.0,212.1,400,212.16,300,-0.11,220.8,209.09,116720500,250330000.0,1.43,5.51,173.26,174.19,254.81,169.87,1.3
